FormID	EDID	FULL	DESC	KeywordCount	KW1	KW2	KW3	KW4	KW5	KW6	KW7	VCRY	DATA_Value	DATA_Weight	BVGO	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43
0050188E	recipe_Armor_PowerArmor_Raider_LegLeft	Plan: Raider Power Left Leg		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		8	0013CBE1:co_PowerArmor_Raider_LegLeft:COBJ	00312A29:LL_Recipes_PowerArmor_RegionToxicValley:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST	0059CAF7:LLS_Systemic_Rewards_PowerArmor_Plans:LVLI	005D9CC7:LLS_Recipes_PowerArmor_Raider:LVLI	0081EB39:LL_Recipes_PowerArmor_RegionSkylineValley:LVLI	0081EB3A:LL_Recipes_PowerArmor_RegionBurningSprings:LVLI																																			
005018C4	POST_recipe_mod_PowerArmor_Raider_Helmet_Headlamp	Plan: Raider Headlamp		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		1	00525407:BabylonExcludeList:FLST																																										
00501964	recipe_mod_PowerArmor_X01_Helmet_Misc_DetectLife	Plan: X-01 Targeting HUD		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		4	00183519:co_mod_PowerArmor_X01_Helmet_Misc_DetectLife:COBJ	003D7FA7:LLV_Vendor_Recipes_Faction_Enclave:LVLI	0048D280:zzz_ATX_co_mod_PowerArmor_PlagueRider_Helmet_Misc_DetectLife:COBJ	00525407:BabylonExcludeList:FLST																																							
005018A0	recipe_Armor_PowerArmor_T60_LegLeft	Plan: T-60 Left Leg		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		4	0013CC20:co_PowerArmor_T60_LegLeft:COBJ	0046FBDF:ZWTestChest:CONT	0050EB22:LLS_Recipes_PowerArmor_T60:LVLI	00525407:BabylonExcludeList:FLST																																							
005018AA	recipe_mod_PowerArmor_Excavator_Arm_Misc_Optimized	Plan: Excavator Optimized Bracers		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	200	0.250000		5	00338682:co_mod_PowerArmor_Excavator_Arm_Misc_Optimized:COBJ	003EC627:LLS_Recipes_Mods_PowerArmor_Excavator_Tier1_Vendor:LVLI	0046FBDF:ZWTestChest:CONT	0050EC81:LLS_Recipes_Mods_PowerArmor_Excavator_Tier1:LVLI	00525407:BabylonExcludeList:FLST																																						
00501957	recipe_mod_PowerArmor_Ultracite_Torso_Misc_Reactive	Plan: Ultracite Reactive Plates		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		4	0033C729:co_mod_PowerArmor_Ultracite_Torso_Misc_Reactive:COBJ	0043754D:LLS_Recipes_Mods_PowerArmor_Ultracite_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																							
00501893	recipe_Armor_PowerArmor_T45_Helmet	Plan: T-45 Helm		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		6	0013CBE5:co_PowerArmor_T45_Helmet:COBJ	0046FBDF:ZWTestChest:CONT	0050EB20:LLS_Recipes_PowerArmor_T45:LVLI	0050EC82:zzzLLS_Recipes_PowerArmor_Excavator_byQuest:LVLI	00525407:BabylonExcludeList:FLST	0059CAF7:LLS_Systemic_Rewards_PowerArmor_Plans:LVLI																																					
0050192B	recipe_mod_PowerArmor_T60_Leg_Misc_APRegen	Plan: T-60 Kinetic Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		5	001D0208:co_mod_PowerArmor_T60_Leg_Misc_APRegen:COBJ	003EC63D:LLS_Recipes_Mods_PowerArmor_T60_Tier3_Vendor:LVLI	0043753C:LLS_Recipes_Mods_PowerArmor_T60_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
0050188D	recipe_Armor_PowerArmor_Raider_Helmet	Plan: Raider Power Helm		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		8	0013CBE0:co_PowerArmor_Raider_Helmet:COBJ	00312A29:LL_Recipes_PowerArmor_RegionToxicValley:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST	0059CAF7:LLS_Systemic_Rewards_PowerArmor_Plans:LVLI	005D9CC7:LLS_Recipes_PowerArmor_Raider:LVLI	0081EB39:LL_Recipes_PowerArmor_RegionSkylineValley:LVLI	0081EB3A:LL_Recipes_PowerArmor_RegionBurningSprings:LVLI																																			
00501886	recipe_Armor_PowerArmor_Excavator_ArmRight	Plan: Excavator Right Arm		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	0033C4E8:co_PowerArmor_Excavator_ArmRight:COBJ	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																								
005018FA	recipe_mod_PowerArmor_T45_Torso_Misc_Tesla	Plan: T-45 Tesla Coils		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	001D02F6:co_mod_PowerArmor_T45_Torso_Misc_Tesla:COBJ	003EC635:LLS_Recipes_Mods_PowerArmor_T45_Tier5_Vendor:LVLI	00437546:LLS_Recipes_Mods_PowerArmor_T45_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
005018DA	recipe_mod_PowerArmor_Raider_Torso_Misc_Tesla	Plan: Raider Tesla Coils		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	001D02F7:co_mod_PowerArmor_Raider_Torso_Misc_Tesla:COBJ	003EC630:LLS_Recipes_Mods_PowerArmor_Raider_Tier5_Vendor:LVLI	00437545:LLS_Recipes_Mods_PowerArmor_Raider_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
0050196F	recipe_mod_PowerArmor_X01_Torso_Misc_BatRegen	Plan: X-01 Core Assembly		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		3	001D02F2:co_mod_PowerArmor_X01_Torso_Misc_BatRegen:COBJ	003D7FA7:LLV_Vendor_Recipes_Faction_Enclave:LVLI	00525407:BabylonExcludeList:FLST																																								
005018F1	recipe_mod_PowerArmor_T45_Torso_Misc_BatRegen	Plan: T-45 Core Assembly		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		5	001D02EE:co_mod_PowerArmor_T45_Torso_Misc_BatRegen:COBJ	003EC633:LLS_Recipes_Mods_PowerArmor_T45_Tier3_Vendor:LVLI	0043753A:LLS_Recipes_Mods_PowerArmor_T45_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
00501959	recipe_mod_PowerArmor_Ultracite_Torso_Misc_Tesla	Plan: Ultracite Tesla Coils		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		4	0033C72B:co_mod_PowerArmor_Ultracite_Torso_Misc_Tesla:COBJ	0043754D:LLS_Recipes_Mods_PowerArmor_Ultracite_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																							
005018F9	recipe_mod_PowerArmor_T45_Torso_Misc_Str	Plan: T-45 Motion-Assist Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	200	0.250000		5	00203733:co_mod_PowerArmor_T45_Torso_Misc_Str:COBJ	003EC631:LLS_Recipes_Mods_PowerArmor_T45_Tier1_Vendor:LVLI	0046FBDF:ZWTestChest:CONT	0050EC83:LLS_Recipes_Mods_PowerArmor_T45_Tier1:LVLI	00525407:BabylonExcludeList:FLST																																						
00501942	recipe_mod_PowerArmor_T60_Torso_Misc_Reactive	Plan: T-60 Reactive Plates		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	00181030:co_mod_PowerArmor_T60_Torso_Misc_Reactive:COBJ	003EC63F:LLS_Recipes_Mods_PowerArmor_T60_Tier5_Vendor:LVLI	00437548:LLS_Recipes_Mods_PowerArmor_T60_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
00501911	recipe_mod_PowerArmor_T51_Material_Paint_Winterized	Plan: T-51b Winterized Coating		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		8	0046FBDF:ZWTestChest:CONT	0047A9C0:co_mod_PowerArmor_t51_Helmet_Material_Paint_Winterized:COBJ	0047A9C4:co_mod_PowerArmor_t51_LeftArm_Material_Paint_Winterized:COBJ	0047A9C8:co_mod_PowerArmor_t51_LeftLeg_Material_Paint_Winterized:COBJ	0047A9CC:co_mod_PowerArmor_t51_RightArm_Material_Paint_Winterized:COBJ	0047A9D0:co_mod_PowerArmor_t51_RightLeg_Material_Paint_Winterized:COBJ	0047A9D4:co_mod_PowerArmor_t51_Torso_Material_Paint_Winterized:COBJ	00525407:BabylonExcludeList:FLST																																			
0050195D	recipe_mod_PowerArmor_X01_Arm_Misc_Unarmed	Plan: X-01 Hydraulic Bracers		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	600	0.250000		3	00203737:co_mod_PowerArmor_X01_Arm_Misc_Unarmed:COBJ	003D7FA7:LLV_Vendor_Recipes_Faction_Enclave:LVLI	00525407:BabylonExcludeList:FLST																																								
005018B7	recipe_mod_PowerArmor_Excavator_Torso_Misc_DMGShield	Plan: Excavator Welded Rebar		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		5	0033868F:co_mod_PowerArmor_Excavator_Torso_Misc_DMGShield:COBJ	003EC629:LLS_Recipes_Mods_PowerArmor_Excavator_Tier3_Vendor:LVLI	0043753D:LLS_Recipes_Mods_PowerArmor_Excavator_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
00501937	recipe_mod_PowerArmor_T60_Material_Paint_BOSPaladin	Plan: T-60 BOS Paladin Paint		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		9	001B200B:LL_Armor_PowerArmor_T60_Mods_BoS_Materials:LVLI	0046FBDF:ZWTestChest:CONT	0047A9DD:co_mod_PowerArmor_T60_Helmet_Material_Paint_BOSPaladin:COBJ	0047A9E8:co_mod_PowerArmor_T60_LeftArm_Material_Paint_BOSPaladin:COBJ	0047A9F4:co_mod_PowerArmor_T60_LeftLeg_Material_Paint_BOSPaladin:COBJ	0047AA00:co_mod_PowerArmor_T60_RightArm_Material_Paint_BOSPaladin:COBJ	0047AA0C:co_mod_PowerArmor_T60_RightLeg_Material_Paint_BOSPaladin:COBJ	0047AA18:co_mod_PowerArmor_T60_Torso_Material_Paint_BOSPaladin:COBJ	00525407:BabylonExcludeList:FLST																																		
00501976	recipe_mod_PowerArmor_X01_Torso_Misc_StealthBoy	Plan: X-01 Stealth Boy		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		3	00183568:co_mod_PowerArmor_X01_Torso_Misc_StealthBoy:COBJ	003D7FA7:LLV_Vendor_Recipes_Faction_Enclave:LVLI	00525407:BabylonExcludeList:FLST																																								
0050190C	recipe_mod_PowerArmor_T51_Leg_Misc_ExplVent	Plan: T-51b Cooling Vent		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	200	0.250000		5	001D025E:co_mod_PowerArmor_T51_Leg_Misc_ExplVent:COBJ	003EC636:LLS_Recipes_Mods_PowerArmor_T51_Tier1_Vendor:LVLI	0046FBDF:ZWTestChest:CONT	0050EC85:LLS_Recipes_Mods_PowerArmor_T51_Tier1:LVLI	00525407:BabylonExcludeList:FLST																																						
005018F7	recipe_mod_PowerArmor_T45_Torso_Misc_Reactive	Plan: T-45 Reactive Plates		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	001D02EF:co_mod_PowerArmor_T45_Torso_Misc_Reactive:COBJ	003EC635:LLS_Recipes_Mods_PowerArmor_T45_Tier5_Vendor:LVLI	00437546:LLS_Recipes_Mods_PowerArmor_T45_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
005018D6	recipe_mod_PowerArmor_Raider_Torso_Misc_Kinetic	Plan: Raider Kinetic Dynamo		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		5	001D02F8:co_mod_PowerArmor_Raider_Torso_Misc_Kinetic:COBJ	003EC62E:LLS_Recipes_Mods_PowerArmor_Raider_Tier3_Vendor:LVLI	0043753E:LLS_Recipes_Mods_PowerArmor_Raider_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
0050191B	recipe_mod_PowerArmor_T51_Torso_Misc_Tesla	Plan: T-51b Tesla Coils		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	001D02F5:co_mod_PowerArmor_T51_Torso_Misc_Tesla:COBJ	003EC63A:LLS_Recipes_Mods_PowerArmor_T51_Tier5_Vendor:LVLI	00437547:LLS_Recipes_Mods_PowerArmor_T51_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
005018BD	recipe_mod_PowerArmor_Excavator_Torso_Misc_Tesla	Plan: Excavator Tesla Coils		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	00338695:co_mod_PowerArmor_Excavator_Torso_Misc_Tesla:COBJ	003EC62B:LLS_Recipes_Mods_PowerArmor_Excavator_Tier5_Vendor:LVLI	00437544:LLS_Recipes_Mods_PowerArmor_Excavator_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
005018CD	recipe_mod_PowerArmor_Raider_Leg_Misc_APRegen	Plan: Raider Kinetic Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		5	001D020D:co_mod_PowerArmor_Raider_Leg_Misc_APRegen:COBJ	003EC62E:LLS_Recipes_Mods_PowerArmor_Raider_Tier3_Vendor:LVLI	0043753E:LLS_Recipes_Mods_PowerArmor_Raider_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
00501918	recipe_mod_PowerArmor_T51_Torso_Misc_Reactive	Plan: T-51b Reactive Plates		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	001D02F1:co_mod_PowerArmor_T51_Torso_Misc_Reactive:COBJ	003EC63A:LLS_Recipes_Mods_PowerArmor_T51_Tier5_Vendor:LVLI	00437547:LLS_Recipes_Mods_PowerArmor_T51_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
0050193F	recipe_mod_PowerArmor_T60_Torso_Misc_Jetpack	Plan: T-60 Jet Pack		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		6	00125C86:co_mod_PowerArmor_T60_Torso_Misc_Jetpack:COBJ	003EC63F:LLS_Recipes_Mods_PowerArmor_T60_Tier5_Vendor:LVLI	0041C986:LLS_Recipes_Mods_PowerArmor_All_JetPacks:LVLI	00437548:LLS_Recipes_Mods_PowerArmor_T60_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																					
005018EA	recipe_mod_PowerArmor_T45_Leg_Misc_APRegen	Plan: T-45 Kinetic Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		5	001D0215:co_mod_PowerArmor_T45_Leg_Misc_APRegen:COBJ	003EC633:LLS_Recipes_Mods_PowerArmor_T45_Tier3_Vendor:LVLI	0043753A:LLS_Recipes_Mods_PowerArmor_T45_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
005018E5	recipe_mod_PowerArmor_T45_Helmet_Misc_DetectLife	Plan: T-45 Targeting HUD		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	001CFE93:co_mod_PowerArmor_T45_Helmet_Misc_DetectLife:COBJ	003EC635:LLS_Recipes_Mods_PowerArmor_T45_Tier5_Vendor:LVLI	00437546:LLS_Recipes_Mods_PowerArmor_T45_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
005018A9	recipe_mod_PowerArmor_Excavator_Arm_Misc_Bleed	Plan: Excavator Rusty Knuckles		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	600	0.250000		5	00338681:co_mod_PowerArmor_Excavator_Arm_Misc_Bleed:COBJ	003EC628:LLS_Recipes_Mods_PowerArmor_Excavator_Tier2_Vendor:LVLI	0046FBDF:ZWTestChest:CONT	0050EC80:LLS_Recipes_Mods_PowerArmor_Excavator_Tier2:LVLI	00525407:BabylonExcludeList:FLST																																						
0050196D	recipe_mod_PowerArmor_X01_Leg_Misc_SprintBoost	Plan: X-01 Overdrive Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		3	001D0221:co_mod_PowerArmor_X01_Leg_Misc_SprintBoost:COBJ	003D7FA7:LLV_Vendor_Recipes_Faction_Enclave:LVLI	00525407:BabylonExcludeList:FLST																																								
00501916	recipe_mod_PowerArmor_T51_Torso_Misc_Kinetic	Plan: T-51b Kinetic Dynamo		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		5	001D02F9:co_mod_PowerArmor_T51_Torso_Misc_Kinetic:COBJ	003EC638:LLS_Recipes_Mods_PowerArmor_T51_Tier3_Vendor:LVLI	0043753B:LLS_Recipes_Mods_PowerArmor_T51_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
0050194C	recipe_mod_PowerArmor_Ultracite_Leg_Misc_APRegen	Plan: Ultracite Kinetic Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		4	0033C719:co_mod_PowerArmor_Ultracite_Leg_Misc_APRegen:COBJ	0043754B:LLS_Recipes_Mods_PowerArmor_Ultracite_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																							
005018E7	zzz_recipe_mod_PowerArmor_T45_Helmet_Misc_Recon	Plan: T-45 Recon Sensors		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	600	0.250000		3	000920E4:zzz_co_mod_PowerArmor_T45_Helmet_Misc_Recon:COBJ	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																								
005018D3	recipe_mod_PowerArmor_Raider_Torso_Misc_Cleanser	Plan: Raider Blood Cleanser		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		5	001D02E8:co_mod_PowerArmor_Raider_Torso_Misc_Cleanser:COBJ	003EC62E:LLS_Recipes_Mods_PowerArmor_Raider_Tier3_Vendor:LVLI	0043753E:LLS_Recipes_Mods_PowerArmor_Raider_Tier3:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
005018DB	recipe_mod_PowerArmor_T45_Arm_Misc_Bleed	Plan: T-45 Rusty Knuckles		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	600	0.250000		5	001D02EB:co_mod_PowerArmor_T45_Arm_Misc_Bleed:COBJ	003EC632:LLS_Recipes_Mods_PowerArmor_T45_Tier2_Vendor:LVLI	0046FBDF:ZWTestChest:CONT	0050EC84:LLS_Recipes_Mods_PowerArmor_T45_Tier2:LVLI	00525407:BabylonExcludeList:FLST																																						
00501901	Recipe_mod_PowerArmor_T51_Helmet_Headlamp_Bright	Plan: T-51b Headlamp Bright		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		3	0019D8D4:co_mod_PowerArmor_T51_Helmet_Headlamp_Bright:COBJ	00525407:BabylonExcludeList:FLST	00690651:LLS_MutatedEvents_Rewards_UltraRarePlans:LVLI																																								
00501932	zzz_DEPRECATED_recipe_mod_PowerArmor_T60_Material_Paint_BOSInitiate	Plan: T-60 BOS Initiate Paint		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		7	0047A9D8:co_mod_PowerArmor_T60_Helmet_Material_Paint_BOSInitiate:COBJ	0047A9E3:co_mod_PowerArmor_T60_LeftArm_Material_Paint_BOSInitiate:COBJ	0047A9EF:co_mod_PowerArmor_T60_LeftLeg_Material_Paint_BOSInitiate:COBJ	0047A9FB:co_mod_PowerArmor_T60_RightArm_Material_Paint_BOSInitiate:COBJ	0047AA07:co_mod_PowerArmor_T60_RightLeg_Material_Paint_BOSInitiate:COBJ	0047AA13:co_mod_PowerArmor_T60_Torso_Material_Paint_BOSInitiate:COBJ	00525407:BabylonExcludeList:FLST																																				
005018D1	recipe_mod_PowerArmor_Raider_Leg_Misc_SprintBoost	Plan: Raider Overdrive Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		5	001D020F:co_mod_PowerArmor_Raider_Leg_Misc_SprintBoost:COBJ	003EC62F:LLS_Recipes_Mods_PowerArmor_Raider_Tier4_Vendor:LVLI	00437540:LLS_Recipes_Mods_PowerArmor_Raider_Tier4:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
00501920	POST_recipe_mod_PowerArmor_T60_Helmet_Headlamp	Plan: T-60 Headlamp		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		1	00525407:BabylonExcludeList:FLST																																										
005018CE	recipe_mod_PowerArmor_Raider_Leg_Misc_Carry	Plan: Raider Calibrated Shocks		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	3000	0.250000		5	001D025C:co_mod_PowerArmor_Raider_Leg_Misc_Carry:COBJ	003EC630:LLS_Recipes_Mods_PowerArmor_Raider_Tier5_Vendor:LVLI	00437545:LLS_Recipes_Mods_PowerArmor_Raider_Tier5:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
0050192F	recipe_mod_PowerArmor_T60_Leg_Misc_SprintBoost	Plan: T-60 Overdrive Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		5	001D021D:co_mod_PowerArmor_T60_Leg_Misc_SprintBoost:COBJ	003EC63E:LLS_Recipes_Mods_PowerArmor_T60_Tier4_Vendor:LVLI	00437543:LLS_Recipes_Mods_PowerArmor_T60_Tier4:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
005018EE	recipe_mod_PowerArmor_T45_Leg_Misc_SprintBoost	Plan: T-45 Overdrive Servos		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		5	001D0213:co_mod_PowerArmor_T45_Leg_Misc_SprintBoost:COBJ	003EC634:LLS_Recipes_Mods_PowerArmor_T45_Tier4_Vendor:LVLI	00437541:LLS_Recipes_Mods_PowerArmor_T45_Tier4:LVLI	0046FBDF:ZWTestChest:CONT	00525407:BabylonExcludeList:FLST																																						
00501973	recipe_mod_PowerArmor_X01_Torso_Misc_Kinetic	Plan: X-01 Kinetic Dynamo		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1200	0.250000		3	001D02DB:co_mod_PowerArmor_X01_Torso_Misc_Kinetic:COBJ	003D7FA7:LLV_Vendor_Recipes_Faction_Enclave:LVLI	00525407:BabylonExcludeList:FLST																																								
005018FE	recipe_mod_PowerArmor_T51_Arm_Misc_Unarmed	Plan: T-51b Hydraulic Bracers		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	600	0.250000		5	00203735:co_mod_PowerArmor_T51_Arm_Misc_Unarmed:COBJ	003EC637:LLS_Recipes_Mods_PowerArmor_T51_Tier2_Vendor:LVLI	0046FBDF:ZWTestChest:CONT	0050EC86:LLS_Recipes_Mods_PowerArmor_T51_Tier2:LVLI	00525407:BabylonExcludeList:FLST																																						
005018EF	zzz_recipe_mod_PowerArmor_T45_Material_Paint_Military	Plan: T-45 Military Paint		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		8	0046FBDF:ZWTestChest:CONT	0047A9AC:zzz_co_mod_PowerArmor_T45_Helmet_Material_Paint_Military:COBJ	0047A9AF:zzz_co_mod_PowerArmor_T45_LeftArm_Material_Paint_Military:COBJ	0047A9B2:zzz_co_mod_PowerArmor_T45_LeftLeg_Material_Paint_Military:COBJ	0047A9B5:zzz_co_mod_PowerArmor_T45_RightArm_Material_Paint_Military:COBJ	0047A9B8:zzz_co_mod_PowerArmor_T45_RightLeg_Material_Paint_Military:COBJ	0047A9BB:zzz_co_mod_PowerArmor_T45_Torso_Material_Paint_Military:COBJ	00525407:BabylonExcludeList:FLST																																			
