"FormID","EDID","X","Y","JsonPath"
"001F537F","COBJ_Chem_Copper","12","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","13","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","14","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","15","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","16","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","17","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","18","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","19","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","20","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","25","13","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","50","25","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","100","50","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","0","0","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","1","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","2","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","3","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","4","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","5","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","6","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","7","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","8","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","9","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","10","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","11","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","12","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","13","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","14","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","15","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","16","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","17","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","18","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","19","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","20","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","25","13","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","50","25","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","100","50","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","0","0","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","1","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","2","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","3","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","4","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","5","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","6","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","7","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","8","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","9","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","10","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","11","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","12","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","13","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","14","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","15","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","16","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","17","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","18","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","19","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","20","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","25","13","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","50","25","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","100","50","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","0","0","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","1","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","2","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","3","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","4","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","5","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","6","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","7","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","8","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","9","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","10","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","11","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","12","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","13","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","14","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","15","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","16","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","17","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","18","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","19","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","20","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","25","13","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","50","25","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","100","50","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","0","0","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","1","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","2","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","3","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","4","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","5","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","6","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","7","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","8","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","9","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","10","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","11","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","12","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","13","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","14","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","15","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","16","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","17","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","18","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","19","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","20","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","25","13","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","50","25","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","100","50","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","0","0","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","1","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","2","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","3","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","4","2","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","5","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","6","3","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","7","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","8","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","9","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","10","5","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","11","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","12","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","13","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","14","7","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","15","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","16","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","17","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","18","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","19","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","20","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","25","13","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","50","25","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F537F","COBJ_Chem_Copper","100","50","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\chem\cobj_chem_copper.json"
"001F536B","COBJ_Armor_Mod_Uncommon","0","1","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","9","9","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","11","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","12","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","12","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","13","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","15","12","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","21","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","22","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","23","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","24","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","25","12","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","31","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","32","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","33","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","34","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","35","12","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","41","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","42","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","43","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","44","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","45","12","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","51","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","52","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","53","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","54","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","55","12","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","61","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","62","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","63","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","64","10","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","65","12","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","71","4","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","72","6","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
"001F536B","COBJ_Armor_Mod_Uncommon","73","8","C:\Users\Duche\OneDrive\GitHub\fo76-tools\misc\curvetables\json\cobj\armor\cobj_armor_mod_uncommon.json"
