ALCH_FormID	ALCH_EDID	FULL	DESC	Weight	Value	DNAM_AddictionName	Keywords_Flat	Keyword_1	Keyword_2	Keyword_3	Keyword_4	Keyword_5	Keyword_6	Keyword_7	Keyword_8	Keyword_9	Keyword_10	Keyword_11	Keyword_12	Keyword_13	Keyword_14	Keyword_15	Keyword_16	Keyword_17	Keyword_18	Keyword_19	Keyword_20	Keyword_21	Keyword_22	Keyword_23	Keyword_24	Keyword_25	Keyword_26	Keyword_27	Keyword_28	Keyword_29	Keyword_30	ENIT_Value	ENIT_Flags	ENIT_Addiction_FormID	ENIT_Addiction_EDID	ENIT_Addiction_FULL	ENIT_AddictionChance	ENIT_ConsumeSound_FormID	ENIT_ConsumeSound_EDID	ENIT_ConsumeSound_FULL	ENIT_HealthCurve_FormID	ENIT_HealthCurve_EDID	ENIT_HealthCurve_FULL	ENIT_SpoiledItem_FormID	ENIT_SpoiledItem_EDID	ENIT_SpoiledItem_FULL	ENIT_IsCanned	ENIT_CannedBase_FormID	ENIT_CannedBase_EDID	ENIT_CannedBase_FULL	Refs_Flat	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	EffectCount	EffectIndex	MGEF_FormID	MGEF_EDID	MGEF_FULL	EFIT_EffectID	EFIT_Magnitude	EFIT_Area	EFIT_Duration	EFIT_Unknown	MAGG_GLOB_FormID	MAGG_GLOB_EDID	MAGG_GLOB_FULL	DURG_GLOB_FormID	DURG_GLOB_EDID	DURG_GLOB_FULL	EIES_FormID	EIES_EDID	EIES_FULL	CODG_GLOB_FormID	CODG_GLOB_EDID	CODG_GLOB_FULL	CODV_CooldownValue
002DDD45	"FloraSpecimenJarRed"	"Raw Crimson Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxRed[004713D4] | IngredientTypeFungus[0048FA87] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxRed[004713D4]"	"IngredientTypeFungus[0048FA87]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	00134836	"SURV_Drink_Effect"	"SURV_Drink_Effect"	"3"	"900.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD45	"FloraSpecimenJarRed"	"Raw Crimson Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxRed[004713D4] | IngredientTypeFungus[0048FA87] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxRed[004713D4]"	"IngredientTypeFungus[0048FA87]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	0007DFE9	"SURV_IncreaseDiseaseResistance_Food_Effect"	"Disease Resistance"	"1"	"5.000000"	"0"	"1800"	""		""	""		""	""		""	""		""	""	"0"
002DDD46	"FloraSpecimenJarBlue"	"Raw Cobalt Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxBlue[004713D1] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxBlue[004713D1]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"2"	"5.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD46	"FloraSpecimenJarBlue"	"Raw Cobalt Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxBlue[004713D1] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxBlue[004713D1]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	00134836	"SURV_Drink_Effect"	"SURV_Drink_Effect"	"3"	"900.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD46	"FloraSpecimenJarBlue"	"Raw Cobalt Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxBlue[004713D1] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxBlue[004713D1]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	0007DFE9	"SURV_IncreaseDiseaseResistance_Food_Effect"	"Disease Resistance"	"1"	"5.000000"	"0"	"1800"	""		""	""		""	""		""	""		""	""	"0"
002DDD49	"FloraSpecimenJarYellow"	"Raw Yellowcake Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxYellow[004713D0] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxYellow[004713D0]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"2"	"5.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD49	"FloraSpecimenJarYellow"	"Raw Yellowcake Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxYellow[004713D0] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxYellow[004713D0]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	00134836	"SURV_Drink_Effect"	"SURV_Drink_Effect"	"3"	"900.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD49	"FloraSpecimenJarYellow"	"Raw Yellowcake Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxYellow[004713D0] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxYellow[004713D0]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	0007DFE9	"SURV_IncreaseDiseaseResistance_Food_Effect"	"Disease Resistance"	"1"	"5.000000"	"0"	"1800"	""		""	""		""	""		""	""		""	""	"0"
002DDD4B	"FloraSpecimenJarOrange"	"Raw Fluorescent Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxOrange[004713D2] | IngredientTypeFungus[0048FA87] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxOrange[004713D2]"	"IngredientTypeFungus[0048FA87]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"2"	"5.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD4B	"FloraSpecimenJarOrange"	"Raw Fluorescent Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxOrange[004713D2] | IngredientTypeFungus[0048FA87] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxOrange[004713D2]"	"IngredientTypeFungus[0048FA87]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	00134836	"SURV_Drink_Effect"	"SURV_Drink_Effect"	"3"	"900.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD4B	"FloraSpecimenJarOrange"	"Raw Fluorescent Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxOrange[004713D2] | IngredientTypeFungus[0048FA87] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxOrange[004713D2]"	"IngredientTypeFungus[0048FA87]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	0007DFE9	"SURV_IncreaseDiseaseResistance_Food_Effect"	"Disease Resistance"	"1"	"5.000000"	"0"	"1800"	""		""	""		""	""		""	""		""	""	"0"
002DDD4D	"FloraSpecimenJarPurple"	"Raw Violet Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxPurple[004713D3] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxPurple[004713D3]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"2"	"5.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD4D	"FloraSpecimenJarPurple"	"Raw Violet Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxPurple[004713D3] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxPurple[004713D3]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	00134836	"SURV_Drink_Effect"	"SURV_Drink_Effect"	"3"	"900.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
002DDD4D	"FloraSpecimenJarPurple"	"Raw Violet Flux"	""	"0.200000"	"10"	""	"NukeFloraTutorialKeyword[003D841D] | PlantTypeFluxPurple[004713D3] | PlantTypeFlux[00496168]"	"NukeFloraTutorialKeyword[003D841D]"	"PlantTypeFluxPurple[004713D3]"	"PlantTypeFlux[00496168]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10"	"11011"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"	0052B5BC	"CT_FoodHealth_RawFruit"	"CT_FoodHealth_RawFruit"	003D082A	"FloraSpecimen_Failed"	"Inert Flux"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	0007DFE9	"SURV_IncreaseDiseaseResistance_Food_Effect"	"Disease Resistance"	"1"	"5.000000"	"0"	"1800"	""		""	""		""	""		""	""		""	""	"0"
002E3190	"MTR01_Precursor01a"	"Precursor 114a"	""	"0.500000"	"8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8"	"100000000000000001"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"0"	"0.000000"	"0"	"0"	""	002E3191	"SURV_Food_MTR01_PrecursorRadiation"	"SURV_Food_MTR01_PrecursorRadiation"		""	""		""	""		""	""	"0"
002E3193	"MTR01_Precursor01b"	"Precursor 114b"	""	"0.500000"	"8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8"	"100000000000000001"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"0"	"0.000000"	"0"	"0"	""	002E3191	"SURV_Food_MTR01_PrecursorRadiation"	"SURV_Food_MTR01_PrecursorRadiation"		""	""		""	""		""	""	"0"
002E3195	"MTR01_Precursor02a"	"Precursor 7516a"	""	"0.500000"	"8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8"	"100000000000000001"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"0"	"0.000000"	"0"	"0"	""	002E3191	"SURV_Food_MTR01_PrecursorRadiation"	"SURV_Food_MTR01_PrecursorRadiation"		""	""		""	""		""	""	"0"
002E3196	"MTR01_Precursor02b"	"Precursor 7516b"	""	"0.500000"	"8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8"	"100000000000000001"		""	""	"0.000000"	003B8311	"NPCHumanDrinkMasonJar"	"NPCHumanDrinkMasonJar"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"0"	"0.000000"	"0"	"0"	""	002E3191	"SURV_Food_MTR01_PrecursorRadiation"	"SURV_Food_MTR01_PrecursorRadiation"		""	""		""	""		""	""	"0"
003078C2	"StimpakDiluted"	"Stimpak: Diluted"	"Restores health with an initial burst followed by a slower rate of healing."	"0.380000"	"11"	""	"ObjectTypeChem[000F4AE7] | ObjectTypeStimpak[000F4AEB] | PlayAnimOnItemUse[00184C3D] | ChemTypeHealing[003078BD] | ChallengeMedsDiluted[0044D491] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"ObjectTypeStimpak[000F4AEB]"	"PlayAnimOnItemUse[00184C3D]"	"ChemTypeHealing[003078BD]"	"ChallengeMedsDiluted[0044D491]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11"	"10011000000000001"		""	""	"0.000000"	0002BAF2	"NPCHumanChemsStimpak"	"NPCHumanChemsStimpak"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	0	0021DDB8	"StimpakRestoreHealth"	"Restore Health"	"3"	"1.000000"	"0"	"20"	""		""	""		""	""		""	""		""	""	"0"
003078C2	"StimpakDiluted"	"Stimpak: Diluted"	"Restores health with an initial burst followed by a slower rate of healing."	"0.380000"	"11"	""	"ObjectTypeChem[000F4AE7] | ObjectTypeStimpak[000F4AEB] | PlayAnimOnItemUse[00184C3D] | ChemTypeHealing[003078BD] | ChallengeMedsDiluted[0044D491] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"ObjectTypeStimpak[000F4AEB]"	"PlayAnimOnItemUse[00184C3D]"	"ChemTypeHealing[003078BD]"	"ChallengeMedsDiluted[0044D491]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11"	"10011000000000001"		""	""	"0.000000"	0002BAF2	"NPCHumanChemsStimpak"	"NPCHumanChemsStimpak"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	1	0021DDB8	"StimpakRestoreHealth"	"Restore Health"	"2"	"5.000000"	"0"	"2"	""		""	""		""	""		""	""		""	""	"0"
00329C9E	"HoneyBeastRoyalJelly"	"Royal Jelly"	""	"0.500000"	"48"	""	"ObjectTypeFood[00055ECC] | MealTypeRaw[00134858] | ObjectTypeCandy[0044D49C]"	"ObjectTypeFood[00055ECC]"	"MealTypeRaw[00134858]"	"ObjectTypeCandy[0044D49C]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48"	"10011000000000001"		""	""	"0.000000"	000B9B61	"NPCHumanEatGeneric"	"NPCHumanEatGeneric"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"2"	"0.000000"	"0"	"0"	""	002DBF8D	"SURV_Food_RadiationDamage_Mag_2_Medium"	"SURV_Food_RadiationDamage_Mag_2_Medium"		""	""		""	""		""	""	"0"
00329C9E	"HoneyBeastRoyalJelly"	"Royal Jelly"	""	"0.500000"	"48"	""	"ObjectTypeFood[00055ECC] | MealTypeRaw[00134858] | ObjectTypeCandy[0044D49C]"	"ObjectTypeFood[00055ECC]"	"MealTypeRaw[00134858]"	"ObjectTypeCandy[0044D49C]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48"	"10011000000000001"		""	""	"0.000000"	000B9B61	"NPCHumanEatGeneric"	"NPCHumanEatGeneric"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	1	0009A41B	"SURV_DiseaseVector_Food_Effect"	"SURV_DiseaseVector_Food_Effect"	"3"	"0.000000"	"0"	"0"	""	002DBF85	"SURV_Food_DiseaseChance_Mag_1_Low"	"SURV_Food_DiseaseChance_Mag_1_Low"		""	""		""	""		""	""	"0"
00329C9E	"HoneyBeastRoyalJelly"	"Royal Jelly"	""	"0.500000"	"48"	""	"ObjectTypeFood[00055ECC] | MealTypeRaw[00134858] | ObjectTypeCandy[0044D49C]"	"ObjectTypeFood[00055ECC]"	"MealTypeRaw[00134858]"	"ObjectTypeCandy[0044D49C]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48"	"10011000000000001"		""	""	"0.000000"	000B9B61	"NPCHumanEatGeneric"	"NPCHumanEatGeneric"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	2	00026874	"SURV_Food_Effect"	"SURV_Food_Effect"	"4"	"0.000000"	"0"	"0"	""	002DBF7D	"SURV_Food_RestoreHunger_Mag_2_Small_Improved"	"SURV_Food_RestoreHunger_Mag_2_Small_Improved"		""	""		""	""		""	""	"0"
00329C9E	"HoneyBeastRoyalJelly"	"Royal Jelly"	""	"0.500000"	"48"	""	"ObjectTypeFood[00055ECC] | MealTypeRaw[00134858] | ObjectTypeCandy[0044D49C]"	"ObjectTypeFood[00055ECC]"	"MealTypeRaw[00134858]"	"ObjectTypeCandy[0044D49C]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48"	"10011000000000001"		""	""	"0.000000"	000B9B61	"NPCHumanEatGeneric"	"NPCHumanEatGeneric"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	3	002DBFC4	"RestoreActionPointsFood"	"Restore Action Points Food"	"1"	"0.000000"	"0"	"15"	""	002DBF9F	"SURV_Food_Effect_APRestore_Mag_2_Medium"	"SURV_Food_Effect_APRestore_Mag_2_Medium"	0037F813	"SURV_Food_Effect_APRestore_Dur_2_Medium"	"SURV_Food_Effect_APRestore_Dur_2_Medium"		""	""		""	""	"0"
0032CBD5	"v96_Metabolux"	"Metabolux Syringe"	"Will reduce metabolic functions of fauna with a specific genotype to near death."	"0.250000"	"39"	""	"ObjectTypeSyringerAmmo[0018506F]"	"ObjectTypeSyringerAmmo[0018506F]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"39"	"10011"		""	""	"0.000000"	0002BAF2	"NPCHumanChemsStimpak"	"NPCHumanChemsStimpak"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	0032DDB3	"v96_Metabolux_DamageParalyzePoisonEffect"	"Paralyze"	"1"	"0.000000"	"0"	"86400"	""		""	""		""	""		""	""		""	""	"0"
00343776	"FF06_Feed_CannedMeatTastyStew"	"Canned Meat Stew"	"Gain +5% XP for 1 hour."	"1.000000"	"22"	""	"ObjectTypeFood[00055ECC] | MealTypeTasty[00110725] | MealTypePackaged[0013485D] | IngredientTypeMeat[0013486B] | MealTypeCooked[0013486C]"	"ObjectTypeFood[00055ECC]"	"MealTypeTasty[00110725]"	"MealTypePackaged[0013485D]"	"IngredientTypeMeat[0013486B]"	"MealTypeCooked[0013486C]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22"	"11011"		""	""	"0.000000"	0010E2EA	"NPCHumanEatSoup"	"NPCHumanEatSoup"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"3"	"2.000000"	"0"	"0"	""	002DBF8C	"SURV_Food_RadiationDamage_Mag_1_Low"	"SURV_Food_RadiationDamage_Mag_1_Low"		""	""		""	""		""	""	"0"
