NPC_FormID	NPC_EDID	RefBy_FormID	RefBy_EDID	RefBy_Signature
00098175	AudioTemplateFeralGhoul	00530494	testnukeferal02	NPC_
00098175	AudioTemplateFeralGhoul	00530495	testnukeferal02m	NPC_
00098175	AudioTemplateFeralGhoul	00530496	testnukeferal03	NPC_
00098175	AudioTemplateFeralGhoul	00530497	testnukeferal03m	NPC_
00098175	AudioTemplateFeralGhoul	00530498	testnukeferal04	NPC_
00098175	AudioTemplateFeralGhoul	00530499	testnukeferal04m	NPC_
00098175	AudioTemplateFeralGhoul	00558395	Vault79_Loot_CorpseFeralGhoul01	NPC_
00098175	AudioTemplateFeralGhoul	0056292E	E05_Radiation_RadGhoul	NPC_
00098175	AudioTemplateFeralGhoul	00566AF9	W05_MQ_101P_A_Kensington	NPC_
00098175	AudioTemplateFeralGhoul	0059F61A	encFeralGhoulGlowing02	NPC_
00098175	AudioTemplateFeralGhoul	005FEA7C	BS019_LvlFeralGhoul_Strangler	NPC_
00098175	AudioTemplateFeralGhoul	0060A6C3	SH003_V51_FeralGhoul	NPC_
00098175	AudioTemplateFeralGhoul	0060EC41	LvlPRCGhoulMelee_DailyOps	NPC_
00098175	AudioTemplateFeralGhoul	0062FF25	Zachariadis_FSTestSubject	NPC_
00098175	AudioTemplateFeralGhoul	006C8734	encFeralLostWeatherPrototype	NPC_
00098175	AudioTemplateFeralGhoul	006FB8C4	zzz_LvlLostFeral_Template	NPC_
00098175	AudioTemplateFeralGhoul	006FB8C5	zzz_LvlLost_Feral	NPC_
00098175	AudioTemplateFeralGhoul	006FB8C6	Storm_EncLostFeralSuicider_Template	NPC_
00098175	AudioTemplateFeralGhoul	006FB8C9	Storm_LvlLost_FeralSuicider	NPC_
00098175	AudioTemplateFeralGhoul	0073E27A	zzz_Storm_LvlLost_TestFeralSedated	NPC_
00098175	AudioTemplateFeralGhoul	0076E163	Storm_MQ08_SedatedFeralLost_QuestOnly	NPC_
00098175	AudioTemplateFeralGhoul	007734D3	Storm_MQ07_Alfie	NPC_
00098175	AudioTemplateFeralGhoul	0077C76D	Storm_LostFeralSuicider_Corpse	NPC_
00098175	AudioTemplateFeralGhoul	00789DE4	Storm_LostFeralSuiderCorpse	NPC_
00098175	AudioTemplateFeralGhoul	0079C743	SFS09_Habitat_FeralGhoul	NPC_
00098175	AudioTemplateFeralGhoul	007AD0B8	GHL_LvlFeralGhoulPointRepose	NPC_
00098175	AudioTemplateFeralGhoul	00800F57	zzzBURN_LvlFeralGhoulAggro1024	NPC_
00098175	AudioTemplateFeralGhoul	0080282B	Burn_LvlFeralGhoul	NPC_
00098175	AudioTemplateFeralGhoul	0081ACBB	zzzBurn_RE_GroundGhouls	NPC_
00098175	AudioTemplateFeralGhoul	0081ACBE	Burn_RE_FeralGhoul_DinoMascot	NPC_
00098175	AudioTemplateFeralGhoul	0081F092	LvlFeralGhoul_Workshop	NPC_
00098175	AudioTemplateFeralGhoul	0081F093	LvlFeralGhoulBoss_Workshop	NPC_
00098175	AudioTemplateFeralGhoul	0082444C	Burn_Bounty_REG_LvlFeralGhoul	NPC_
00098175	AudioTemplateFeralGhoul	008244C6	LvlFeralGhoulGlowingOne_Workshop	NPC_
00098175	AudioTemplateFeralGhoul	008244D3	LvlLost_FeralSuicider_Workshop	NPC_
00098175	AudioTemplateFeralGhoul	00824BD8	zzzBURN_LvlFeralGhoulAthens	NPC_
00098175	AudioTemplateFeralGhoul	0083390E	zzzBURN_LvlFeralGhoulBossAggro5120	NPC_
00098175	AudioTemplateFeralGhoul	0083A219	Burn_LvlFeralGhoul_Charred	NPC_
00098175	AudioTemplateFeralGhoul	0085B683	HTO_LvlPRCGhoul_Unarmed	NPC_
00098175	AudioTemplateFeralGhoul	0085CD7E	Burn_LvlFeralGhoul_Soldier	NPC_
00098175	AudioTemplateFeralGhoul	00864518	Burn_LvlFeralGhoul_Cop	NPC_
00098175	AudioTemplateFeralGhoul	00885C49	ENz01_LvlFeralGhoul	NPC_
00098175	AudioTemplateFeralGhoul	00885C4A	ENz01_LvlFeralGhoulLegendary	NPC_
00098175	AudioTemplateFeralGhoul	0089190C	E09B_LvlFeralGhoul_Legendary	NPC_
00098175	AudioTemplateFeralGhoul	008998AC	FF06_Feed_LvlFeralGhoulGlowingOneLegendary	NPC_
00098175	AudioTemplateFeralGhoul	008A639A	CB02_LvlFeralGhoul_Legendary	NPC_
000995A6	AudioTemplateBrahmin	00020480	EncBrahmin01Template	NPC_
000995A6	AudioTemplateBrahmin	0002F824	CUT_EncBrahminRosie	NPC_
000995A6	AudioTemplateBrahmin	0006C507	CUT_EncBrahminClarabell	NPC_
000995A6	AudioTemplateBrahmin	00112C7E	DLC04EncBrahmiluff01Template	NPC_
000995A6	AudioTemplateBrahmin	00112C86	DLC04EncBrahmiluff02	NPC_
000995A6	AudioTemplateBrahmin	00112C87	DLC04EncBrahmiluff03	NPC_
000995A6	AudioTemplateBrahmin	00113257	DLC04LvlBrahmiluff	NPC_
000995A6	AudioTemplateBrahmin	00114934	DLC04LvlBrahmiluffMarket	NPC_
000995A6	AudioTemplateBrahmin	00114935	DLC04EncBrahmiluffMarket	NPC_
000995A6	AudioTemplateBrahmin	00114A65	WorkshopBrahmin	NPC_
000995A6	AudioTemplateBrahmin	00114A66	WorkshopCaravanBrahmin	NPC_
000995A6	AudioTemplateBrahmin	0014055E	EncBrahminPack	NPC_
000995A6	AudioTemplateBrahmin	001949E0	GQ_Brahmin_ChallyMooMoo	NPC_
000995A6	AudioTemplateBrahmin	003DB3D9	EncBrahminWild	NPC_
000995A6	AudioTemplateBrahmin	004161D4	E01B_Herd_BrahminMountains	NPC_
000995A6	AudioTemplateBrahmin	004161D5	E01B_Herd_BrahminMire	NPC_
000995A6	AudioTemplateBrahmin	00424A5F	W05_Settler_Livestock_Brahmin	NPC_
000995A6	AudioTemplateBrahmin	0045EC26	RE_SceneCMB02_Brahmin	NPC_
000995A6	AudioTemplateBrahmin	0049865F	E01B_Herd_BrahminForest	NPC_
000995A6	AudioTemplateBrahmin	004F6122	Loot_CorpseBrahmin	NPC_
000995A6	AudioTemplateBrahmin	00560B14	E05_Caravan_Brahmin_Front	NPC_
000995A6	AudioTemplateBrahmin	00567E30	E05_Caravan_Brahmin_Back	NPC_
000995A6	AudioTemplateBrahmin	00573F21	W05_RE_JP02_LvlBrahminPack	NPC_
000995A6	AudioTemplateBrahmin	00590370	W05_Livestock_Brahmin_Pen	NPC_
000995A6	AudioTemplateBrahmin	00594976	W05_Wayward_Livestock_Brahmin_Pen	NPC_
000995A6	AudioTemplateBrahmin	0059D9CE	EncBrahmin02	NPC_
000995A6	AudioTemplateBrahmin	0059D9CF	EncBrahmin03	NPC_
000995A6	AudioTemplateBrahmin	0059D9D0	EncBrahmin04	NPC_
000995A6	AudioTemplateBrahmin	0059D9D1	EncBrahmin05	NPC_
000995A6	AudioTemplateBrahmin	0059F2AE	Loot_CorpseBrahminPack	NPC_
000995A6	AudioTemplateBrahmin	005A2A79	E05_Caravan_Brahmin_Exterior	NPC_
000995A6	AudioTemplateBrahmin	005A2D0D	RE_TravelTS01_BrahminPack	NPC_
000995A6	AudioTemplateBrahmin	006058C0	BS02_SpecialVendor_Brahmin	NPC_
000995A6	AudioTemplateBrahmin	0061DA94	RE_Object_Zetan_01_BrahminCorpse	NPC_
000995A6	AudioTemplateBrahmin	0061DAD8	RE_Travel_Zetan04_EncBrahminWild	NPC_
000995A6	AudioTemplateBrahmin	0066DBDF	E09B_TippableBrahmin	NPC_
000995A6	AudioTemplateBrahmin	006906A1	MOON_Herd_EncBrahmin03	NPC_
000995A6	AudioTemplateBrahmin	006906A2	MOON_Herd_EncBrahmin01	NPC_
000995A6	AudioTemplateBrahmin	006906A3	MOON_Herd_EncBrahmin02	NPC_
000995A6	AudioTemplateBrahmin	006906A5	MOON_Herd_EncBrahmin04	NPC_
000995A6	AudioTemplateBrahmin	006906A6	zzz_MOON_Herd_EncBrahmin05	NPC_
000995A6	AudioTemplateBrahmin	006A1737	Moon_Ambush_BrahminActor	NPC_
000995A6	AudioTemplateBrahmin	007444F2	Storm_RE_LvlBlueRidgeBrahmin	NPC_
000995A6	AudioTemplateBrahmin	00761087	MILE_PackBrahmin	NPC_
000995A6	AudioTemplateBrahmin	00784EA6	Mile_Headquaters_Brahmin	NPC_
000995A6	AudioTemplateBrahmin	007AECAD	MILE_CaravanEscort_EventBackupNameActor	NPC_
000995A6	AudioTemplateBrahmin	008338DA	Burn_HWT_PackBrahmin	NPC_
0009DCBC	AudioTemplateRadStag	0000416B	SQ_AnimalTaming01_Animals	NPC_
0009DCBC	AudioTemplateRadStag	0008CA3C	EncRadstag03	NPC_
0009DCBC	AudioTemplateRadStag	00090E57	LvlRadStag	NPC_
0009DCBC	AudioTemplateRadStag	00110A30	EncRadstag09	NPC_
0009DCBC	AudioTemplateRadStag	00110A31	EncRadstag08	NPC_
0009DCBC	AudioTemplateRadStag	00110A33	EncRadstag06	NPC_
0009DCBC	AudioTemplateRadStag	00110A34	EncRadstag04	NPC_
0009DCBC	AudioTemplateRadStag	00115A8B	EncRadstag02	NPC_
0009DCBC	AudioTemplateRadStag	00115A8C	EncRadstag01Template	NPC_
0009DCBC	AudioTemplateRadStag	00115A8D	EncRadstag05	NPC_
0009DCBC	AudioTemplateRadStag	00115A8E	EncRadstag07	NPC_
0009DCBC	AudioTemplateRadStag	00115A8F	EncRadstag10_Glowing	NPC_
0009DCBC	AudioTemplateRadStag	0018DFA4	LvlRadStagDoe	NPC_
0009DCBC	AudioTemplateRadStag	003D7101	Loot_CorpseRadstag	NPC_
0009DCBC	AudioTemplateRadStag	0046DBE1	LvlAlbinoRadStag	NPC_
0009DCBC	AudioTemplateRadStag	0051EC4A	SFS09_Habitat_Radstag	NPC_
0009DCBC	AudioTemplateRadStag	005C40F7	LvlRadStag_NoActorCap	NPC_
0009DCBC	AudioTemplateRadStag	005C40F8	LvlRadStagDoe_NoActorCap	NPC_
0009DCBC	AudioTemplateRadStag	0062F3D1	E07A_Mothman_AlbinoRadStags	NPC_
0009DCBC	AudioTemplateRadStag	0066DBE1	E09B_RadStag_ExplosiveFriend	NPC_
000A0E2F	Loot_CorpseBase	0006F7D8	Loot_CorpseMinerMale	NPC_
000A0E2F	Loot_CorpseBase	0006F7D9	Loot_CorpseMinerFemale	NPC_
000A0E2F	Loot_CorpseBase	00070718	CharGenLoot_CorpseResponderPostmanMale	NPC_
000A0E2F	Loot_CorpseBase	0007071D	CharGenLoot_CorpseResponderGenericMale	NPC_
000A0E2F	Loot_CorpseBase	00097332	Loot_CorpseRaiderMale02	NPC_
000A0E2F	Loot_CorpseBase	00097335	Loot_CorpseRaiderMale03	NPC_
000A0E2F	Loot_CorpseBase	00097336	Loot_CorpseRaiderMale04	NPC_
000A0E2F	Loot_CorpseBase	00097339	Loot_CorpseRaiderMale05	NPC_
000A0E2F	Loot_CorpseBase	0009733A	Loot_CorpseRaiderFemale02	NPC_
000A0E2F	Loot_CorpseBase	0009733B	Loot_CorpseRaiderFemale03	NPC_
000A0E2F	Loot_CorpseBase	0009733C	Loot_CorpseRaiderFemale04	NPC_
000A0E2F	Loot_CorpseBase	0009733D	Loot_CorpseRaiderFemale05	NPC_
000A0E2F	Loot_CorpseBase	000A0E30	Loot_CorpseRaiderMale01	NPC_
000A0E2F	Loot_CorpseBase	000A0E31	Loot_CorpseRaiderFemale01	NPC_
000A0E2F	Loot_CorpseBase	000A0E32	W05_Loot_CorpseSettlerFaceM01	NPC_
000A0E2F	Loot_CorpseBase	000A0E3A	Loot_CorpseTraderMale	NPC_
000A0E2F	Loot_CorpseBase	000AD3A2	Loot_DeadRaider01	NPC_
000A0E2F	Loot_CorpseBase	00113340	corpse_NPCMaleFarmer01Template	NPC_
000A0E2F	Loot_CorpseBase	00131890	CharGenLoot_CorpseResponderParamedicFemale	NPC_
000A0E2F	Loot_CorpseBase	001B59FD	TESTLoot_CorpseResponderCopMale	NPC_
000A0E2F	Loot_CorpseBase	001F417E	Loot_CorpseBoSSoldier_CombatArmor_Semi	NPC_
000A0E2F	Loot_CorpseBase	0020A57A	Loot_CorpseTraderMale_Empty	NPC_
000A0E2F	Loot_CorpseBase	002B8BEF	Loot_CorpseScorchedFemale	NPC_
000A0E2F	Loot_CorpseBase	002B8BF0	Loot_CorpseScorchedMale	NPC_
000A0E2F	Loot_CorpseBase	002B945A	CUT_LC024_RoselynnJeffries_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B945B	LC023_RecruitA_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B945E	LC024_RadioAnnouncer_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9460	LC023_Trainer_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9462	LC023_RecruitsPlural_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9464	LC167_CEOSamsonArktos_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9468	LC167_NatalieIngesson_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B946A	LC023_RaiderFrankie_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B946D	LC023_JimGreyson_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B946E	LC023_CalebGreyson_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9470	LC023_JasmineGreyson_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9471	LC052_GraftonSteelDonnaMason_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9474	LC052_GraftonSteelSupervisorFortney_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9477	LC091_RadioVoice_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002B9478	LC091_PrivateMays_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	002BA1DC	LC096_Loot_CorpseResponderPastorMale03	NPC_
000A0E2F	Loot_CorpseBase	002C60E0	RE_ObjectCT01_FordCorpse	NPC_
000A0E2F	Loot_CorpseBase	0031C8AC	RESceneTS05_Loot_Corpse_TreasureHunter	NPC_
000A0E2F	Loot_CorpseBase	00346BAD	LC032Loot_CorpsePastorFemale	NPC_
000A0E2F	Loot_CorpseBase	003473BD	Loot_CorpseMilitaryMale	NPC_
000A0E2F	Loot_CorpseBase	00379FDD		ACHR
000A0E2F	Loot_CorpseBase	0037D278	Loot_CorpseResponderGenericMale01_Empty	NPC_
000A0E2F	Loot_CorpseBase	0037D279	Loot_CorpseResponderGenericMale04_Empty	NPC_
000A0E2F	Loot_CorpseBase	0037D27B	Loot_CorpseResponderFiremanFemale01_Empty	NPC_
000A0E2F	Loot_CorpseBase	0037D27C	Loot_CorpseResponderCopMale01_Empty	NPC_
000A0E2F	Loot_CorpseBase	0037E427	Loot_CorpseResponderRangerMale01_Empty	NPC_
000A0E2F	Loot_CorpseBase	0037E59A	Loot_CorpseResponderParamedicFemale01_Empty	NPC_
000A0E2F	Loot_CorpseBase	0037F57B	RE_ObjectCMB05_Loot_Corpse	NPC_
000A0E2F	Loot_CorpseBase	0039CC9E	EncBoSPilotCorpseTemplate	NPC_
000A0E2F	Loot_CorpseBase	0039CCAB	Loot_CorpseRaiderBase	NPC_
000A0E2F	Loot_CorpseBase	0039CCAC	Loot_CorpseResponderBase	NPC_
000A0E2F	Loot_CorpseBase	003ACCA8	Loot_CorpseResponderCopMale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCA9	Loot_CorpseResponderFiremanMale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCAA	Loot_CorpseResponderPastorMale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCAB	Loot_CorpseResponderPostmanMale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCAC	Loot_CorpseResponderRangerMale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCAD	Loot_CorpseResponderCopFemale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCAE	Loot_CorpseResponderFiremanFemale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCAF	Loot_CorpseResponderPastorFemale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCB0	Loot_CorpseResponderPostmanFemale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCB1	Loot_CorpseResponderRangerFemale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCBD	corpse_FaceM01	NPC_
000A0E2F	Loot_CorpseBase	003ACCE5	Loot_CorpseFreeStateBase	NPC_
000A0E2F	Loot_CorpseBase	003ACCE7	Loot_CorpseFreeStateFemale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCE8	Loot_CorpseFreeStateMale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCEB	Loot_CorpseFreeStateFemale02	NPC_
000A0E2F	Loot_CorpseBase	003ACCEC	Loot_CorpseFreeStateFemale03	NPC_
000A0E2F	Loot_CorpseBase	003ACCED	Loot_CorpseFreeStateFemale04	NPC_
000A0E2F	Loot_CorpseBase	003ACCEE	Loot_CorpseFreeStateFemale05	NPC_
000A0E2F	Loot_CorpseBase	003ACCEF	Loot_CorpseFreeStateMale02	NPC_
000A0E2F	Loot_CorpseBase	003ACCF0	Loot_CorpseFreeStateMale03	NPC_
000A0E2F	Loot_CorpseBase	003ACCF1	Loot_CorpseFreeStateMale04	NPC_
000A0E2F	Loot_CorpseBase	003ACCF2	Loot_CorpseFreeStateMale05	NPC_
000A0E2F	Loot_CorpseBase	003ACCF7	Loot_CorpseResponderGenericMale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCF8	Loot_CorpseResponderGenericFemale01	NPC_
000A0E2F	Loot_CorpseBase	003ACCFE	corpse_EnclaveFaceM01	NPC_
000A0E2F	Loot_CorpseBase	003ACD03	Loot_CorpseEnclaveBase	NPC_
000A0E2F	Loot_CorpseBase	003B45F6	MTR06_TrainingMine_Loot_Corpse01	NPC_
000A0E2F	Loot_CorpseBase	003B45F7	MTR06_TrainingMine_Loot_Corpse02	NPC_
000A0E2F	Loot_CorpseBase	003B45F8	MTR06_ScorchSlayer_Loot_Corpse01	NPC_
000A0E2F	Loot_CorpseBase	003B45F9	MTR06_TrainingMine_Loot_Corpse04	NPC_
000A0E2F	Loot_CorpseBase	003B45FA	MTR06_TrainingMine_Loot_Corpse05	NPC_
000A0E2F	Loot_CorpseBase	003B806D	RE_ObjectCMB03_Loot_Corpse	NPC_
000A0E2F	Loot_CorpseBase	003C3D56		ACHR
000A0E2F	Loot_CorpseBase	003C854C	LC005_Aaronholt_Lowell_Corpse	NPC_
000A0E2F	Loot_CorpseBase	003C854E	LC005_Aaronholt_John_Corpse	NPC_
000A0E2F	Loot_CorpseBase	003C8551	LC005_Aaronholt_Shawn_Corpse	NPC_
000A0E2F	Loot_CorpseBase	003C946F	POI275_Loot_CorpseResponderFirebreatherMale01	NPC_
000A0E2F	Loot_CorpseBase	003C9470	POI275_Loot_CorpseResponderFirebreatherMale02	NPC_
000A0E2F	Loot_CorpseBase	003C9473	POI275_Loot_CorpseResponderFirebreatherFemale01	NPC_
000A0E2F	Loot_CorpseBase	003CD2D0	LC024_Loot_Corpse_RosalynnJeffries	NPC_
000A0E2F	Loot_CorpseBase	003D1552	RSVP00_Corpse_WillieMae	NPC_
000A0E2F	Loot_CorpseBase	003D1554	RSVP00_Corpse_Scott	NPC_
000A0E2F	Loot_CorpseBase	003D1556	RSVP00_Corpse_Dassa	NPC_
000A0E2F	Loot_CorpseBase	003D1558	RSVP00_Corpse_SofieYates	NPC_
000A0E2F	Loot_CorpseBase	003D156F	RSVP00_Corpse_Lucas	NPC_
000A0E2F	Loot_CorpseBase	003D1579	RSVP00_Corpse_Colonel	NPC_
000A0E2F	Loot_CorpseBase	003E18A3	RE_ObjectCMB01_Loot_Corpse_Halloween_S	NPC_
000A0E2F	Loot_CorpseBase	003E18A4	RE_ObjectCMB01_Loot_Corpse_Halloween_W	NPC_
000A0E2F	Loot_CorpseBase	003E1DD1	RE_ObjectCMB06_Loot_Corpse	NPC_
000A0E2F	Loot_CorpseBase	003E1DD5	RE_ObjectCMB01_Loot_Corpse_Halloween_V	NPC_
000A0E2F	Loot_CorpseBase	003E98D4	RSVP01_Corpse_Responder_KeshaMcDermott	NPC_
000A0E2F	Loot_CorpseBase	003EB393	SFL02_Track_RandyCorpse	NPC_
000A0E2F	Loot_CorpseBase	003EB39A	SFL02_Track_DuncanCorpse	NPC_
000A0E2F	Loot_CorpseBase	00424909		ACHR
000A0E2F	Loot_CorpseBase	0042490A		ACHR
000A0E2F	Loot_CorpseBase	00427421		ACHR
000A0E2F	Loot_CorpseBase	00427423		ACHR
000A0E2F	Loot_CorpseBase	00427425		ACHR
000A0E2F	Loot_CorpseBase	0042742B		ACHR
000A0E2F	Loot_CorpseBase	0042742D		ACHR
000A0E2F	Loot_CorpseBase	00427450		ACHR
000A0E2F	Loot_CorpseBase	0042B30A	W05_MQ_101P_B_DeadScorched01	NPC_
000A0E2F	Loot_CorpseBase	0042C0C1	Loot_CorpseResponderCopFemale01_NoCripple	NPC_
000A0E2F	Loot_CorpseBase	0042EE64	Loot_CorpseScorchedMale02	NPC_
000A0E2F	Loot_CorpseBase	004392D7	LC044_Loot_CorpseResponderPostmanMale05	NPC_
000A0E2F	Loot_CorpseBase	00439977	FS_JacobCorpse	NPC_
000A0E2F	Loot_CorpseBase	0043C60A	LC023_FirebreatherTrainee_VOICEONLY	NPC_
000A0E2F	Loot_CorpseBase	00474DBF	E01B_Encryptid_AgentHaleCorpse	NPC_
000A0E2F	Loot_CorpseBase	0047838E	P01C_Bucket_Loot_Corpse	NPC_
000A0E2F	Loot_CorpseBase	004844FC	RE_ObjectCMB09_Loot_Corpse_Archaeologist	NPC_
000A0E2F	Loot_CorpseBase	004DEAA4	Loot_CorpseResponderParamedicFemale01	NPC_
000A0E2F	Loot_CorpseBase	004DEAA5	Loot_CorpseResponderParamedicMale01	NPC_
000A0E2F	Loot_CorpseBase	004E102F	RE_SceneSM01_Loot_CorpseWillie	NPC_
000A0E2F	Loot_CorpseBase	004E10E0	LC044_Loot_CorpseTrappedResponder	NPC_
000A0E2F	Loot_CorpseBase	004EA5B8	MTNL01_CorpseMargie	NPC_
000A0E2F	Loot_CorpseBase	004F42F3	SFM04_Organic_EllaCorpse	NPC_
000A0E2F	Loot_CorpseBase	004FB2E8	NRGRopes_Loot_CorpseTumblinJoe	NPC_
000A0E2F	Loot_CorpseBase	004FD285	SFM04_Organic_CedricCorpse	NPC_
000A0E2F	Loot_CorpseBase	004FE050	FS01_MQ_Warn_VivieCorpse	NPC_
000A0E2F	Loot_CorpseBase	0050BDE5	LC096_MariaChavez_CorpseResponderParamedicFemale	NPC_
000A0E2F	Loot_CorpseBase	0050F909	RSVP00_Corpse_DelbertWinters	NPC_
000A0E2F	Loot_CorpseBase	00520725	Loot_CorpseResponderFiremanMale05	NPC_
000A0E2F	Loot_CorpseBase	00520726	Loot_CorpseResponderParamedicFemale02	NPC_
000A0E2F	Loot_CorpseBase	00520727	Loot_CorpseResponderParamedicFemale03	NPC_
000A0E2F	Loot_CorpseBase	00520728	Loot_CorpseResponderParamedicFemale04	NPC_
000A0E2F	Loot_CorpseBase	00520729	Loot_CorpseResponderParamedicFemale05	NPC_
000A0E2F	Loot_CorpseBase	0052072A	Loot_CorpseResponderParamedicMale02	NPC_
000A0E2F	Loot_CorpseBase	0052072B	Loot_CorpseResponderParamedicMale03	NPC_
000A0E2F	Loot_CorpseBase	0052072C	Loot_CorpseResponderParamedicMale04	NPC_
000A0E2F	Loot_CorpseBase	0052072D	Loot_CorpseResponderParamedicMale05	NPC_
000A0E2F	Loot_CorpseBase	0052072E	Loot_CorpseResponderPastorFemale02	NPC_
000A0E2F	Loot_CorpseBase	0052072F	Loot_CorpseResponderPastorFemale03	NPC_
000A0E2F	Loot_CorpseBase	00520730	Loot_CorpseResponderPastorFemale04	NPC_
000A0E2F	Loot_CorpseBase	00520731	Loot_CorpseResponderPastorFemale05	NPC_
000A0E2F	Loot_CorpseBase	00520732	Loot_CorpseResponderPastorMale02	NPC_
000A0E2F	Loot_CorpseBase	00520733	Loot_CorpseResponderPastorMale03	NPC_
000A0E2F	Loot_CorpseBase	00520734	Loot_CorpseResponderPastorMale04	NPC_
000A0E2F	Loot_CorpseBase	00520735	Loot_CorpseResponderPastorMale05	NPC_
000A0E2F	Loot_CorpseBase	00520736	Loot_CorpseResponderPostmanFemale02	NPC_
000A0E2F	Loot_CorpseBase	00520737	Loot_CorpseResponderPostmanFemale03	NPC_
000A0E2F	Loot_CorpseBase	00520738	Loot_CorpseResponderPostmanFemale04	NPC_
000A0E2F	Loot_CorpseBase	00520739	Loot_CorpseResponderPostmanFemale05	NPC_
000A0E2F	Loot_CorpseBase	0052073A	Loot_CorpseResponderPostmanMale02	NPC_
000A0E2F	Loot_CorpseBase	0052073B	Loot_CorpseResponderPostmanMale03	NPC_
000A0E2F	Loot_CorpseBase	0052073C	Loot_CorpseResponderPostmanMale04	NPC_
000A0E2F	Loot_CorpseBase	0052073D	Loot_CorpseResponderPostmanMale05	NPC_
000A0E2F	Loot_CorpseBase	0052073E	Loot_CorpseResponderRangerFemale02	NPC_
000A0E2F	Loot_CorpseBase	0052073F	Loot_CorpseResponderRangerFemale03	NPC_
000A0E2F	Loot_CorpseBase	00520740	Loot_CorpseResponderRangerFemale04	NPC_
000A0E2F	Loot_CorpseBase	00520741	Loot_CorpseResponderRangerFemale05	NPC_
000A0E2F	Loot_CorpseBase	00520742	Loot_CorpseResponderRangerMale02	NPC_
000A0E2F	Loot_CorpseBase	00520743	Loot_CorpseResponderRangerMale03	NPC_
000A0E2F	Loot_CorpseBase	00520744	Loot_CorpseResponderRangerMale04	NPC_
000A0E2F	Loot_CorpseBase	00520745	Loot_CorpseResponderRangerMale05	NPC_
000A0E2F	Loot_CorpseBase	00520746	Loot_CorpseResponderGenericFemale02	NPC_
000A0E2F	Loot_CorpseBase	00520747	Loot_CorpseResponderGenericFemale03	NPC_
000A0E2F	Loot_CorpseBase	00520748	Loot_CorpseResponderGenericFemale04	NPC_
000A0E2F	Loot_CorpseBase	00520749	Loot_CorpseResponderGenericFemale05	NPC_
000A0E2F	Loot_CorpseBase	0052074A	Loot_CorpseResponderGenericMale02	NPC_
000A0E2F	Loot_CorpseBase	0052074B	Loot_CorpseResponderGenericMale03	NPC_
000A0E2F	Loot_CorpseBase	0052074C	Loot_CorpseResponderGenericMale04	NPC_
000A0E2F	Loot_CorpseBase	0052074D	Loot_CorpseResponderGenericMale05	NPC_
000A0E2F	Loot_CorpseBase	00520923	Loot_CorpseResponderCopMale02	NPC_
000A0E2F	Loot_CorpseBase	00520926	Loot_CorpseResponderCopMale03	NPC_
000A0E2F	Loot_CorpseBase	00520928	Loot_CorpseResponderCopMale04	NPC_
000A0E2F	Loot_CorpseBase	0052092A	Loot_CorpseResponderCopMale05	NPC_
000A0E2F	Loot_CorpseBase	0052092B	Loot_CorpseResponderCopFemale05	NPC_
000A0E2F	Loot_CorpseBase	0052092C	Loot_CorpseResponderCopFemale02	NPC_
000A0E2F	Loot_CorpseBase	0052092D	Loot_CorpseResponderCopFemale03	NPC_
000A0E2F	Loot_CorpseBase	0052092E	Loot_CorpseResponderCopFemale04	NPC_
000A0E2F	Loot_CorpseBase	0052092F	Loot_CorpseResponderFiremanFemale02	NPC_
000A0E2F	Loot_CorpseBase	00520930	Loot_CorpseResponderFiremanFemale03	NPC_
000A0E2F	Loot_CorpseBase	00520931	Loot_CorpseResponderFiremanFemale04	NPC_
000A0E2F	Loot_CorpseBase	00520932	Loot_CorpseResponderFiremanFemale05	NPC_
000A0E2F	Loot_CorpseBase	00520933	Loot_CorpseResponderFiremanMale02	NPC_
