FormID	EDID	X	Y	JsonPath
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	42	11	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	44	11	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	46	12	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	48	12	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	50	13	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	52	14	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	54	14	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	56	15	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	58	15	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	60	16	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	62	16	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	64	17	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	66	18	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	68	18	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	70	19	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	72	19	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	74	20	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	76	21	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	78	21	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	80	22	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	82	23	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	84	24	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	86	24	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	88	25	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	90	26	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	92	26	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	94	27	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	96	28	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	98	29	creatures\armor\armor_floatergnasher_dr.json
00589E83	zzzCT_Creatures_Armor_FloaterGnasher_DR	100	30	creatures\armor\armor_floatergnasher_dr.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	2	2	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	4	3	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	6	4	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	8	5	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	10	5	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	12	6	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	14	7	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	16	8	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	18	9	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	20	10	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	22	11	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	24	11	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	26	12	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	28	13	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	30	14	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	32	15	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	34	16	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	36	17	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	38	18	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	40	19	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	42	19	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	44	20	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	46	21	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	48	22	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	50	23	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	52	24	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	54	25	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	56	26	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	58	27	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	60	28	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	62	29	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	64	30	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	66	31	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	68	32	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	70	34	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	72	35	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	74	36	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	76	37	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	78	38	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	80	39	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	82	40	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	84	42	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	86	43	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	88	44	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	90	46	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	92	47	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	94	48	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	96	50	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	98	51	creatures\armor\armor_floatergnasher_er.json
00589E84	zzzCT_Creatures_Armor_FloaterGnasher_ER	100	52	creatures\armor\armor_floatergnasher_er.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	2	1	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	4	1	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	6	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	8	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	10	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	12	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	14	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	16	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	18	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	20	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	22	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	24	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	26	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	28	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	30	2	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	32	3	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	34	3	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	36	3	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	38	3	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	40	3	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	42	3	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	44	3	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	46	3	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	48	4	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	50	4	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	52	4	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	54	4	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	56	4	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	58	4	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	60	4	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	62	5	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	64	5	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	66	5	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	68	5	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	70	5	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	72	6	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	74	6	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	76	6	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	78	6	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	80	7	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	82	7	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	84	7	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	86	7	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	88	8	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	90	8	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	92	8	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	94	9	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	96	9	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	98	9	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E8B	ZZZ_CT_Creatures_Weapon_FloaterFreezer_FreezeBeamDMG	100	10	creatures\weapon\weapon_floaterfreezer_freezebeamdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	2	1	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	4	1	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	6	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	8	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	10	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	12	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	14	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	16	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	18	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	20	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	22	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	24	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	26	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	28	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	30	2	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	32	3	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	34	3	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	36	3	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	38	3	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	40	3	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	42	3	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	44	3	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	46	3	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	48	4	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	50	4	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	52	4	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	54	4	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	56	4	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	58	4	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	60	4	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	62	5	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	64	5	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	66	5	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	68	5	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	70	5	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	72	6	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	74	6	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	76	6	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	78	6	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	80	7	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	82	7	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	84	7	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	86	7	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	88	8	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	90	8	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	92	8	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	94	9	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	96	9	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	98	9	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E89	zzzCT_Creatures_Weapon_FloaterFlamer_FlamethrowerDMG	100	10	creatures\weapon\weapon_floaterflamer_flamethrowerdmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	2	21	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	4	22	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	6	23	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	8	24	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	10	25	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	12	26	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	14	27	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	16	28	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	18	29	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	20	30	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	22	31	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	24	32	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	26	33	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	28	35	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	30	36	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	32	37	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	34	39	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	36	40	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	38	42	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	40	43	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	42	45	creatures\weapon\weapon_floatergnasher_bitedmg.json
00589E8E	ZZZ_CT_Creatures_Weapon_FloaterGnasher_BiteDMG	44	47	creatures\weapon\weapon_floatergnasher_bitedmg.json
