FURN_FormID	FURN_EDID	FURN_FULL	XALG_Flags	KeywordCount	PropCount
00149E61	NpcCouchAirplaneSit01	Airplane Seat		0	0
00149E91	NpcCouchAirplaneSit02	Airplane Seat		0	0
00149E92	NpcChairAirplaneSit01	Airplane Seat		0	0
00149E95	NPCKidSittingChalkDrawing			0	0
0014D090	NpcBedMilitaryCotMattressLay01	Bed		0	0
0014D091	NpcBedHospitalMattressLay01	Bed		0	0
0014D24E	NPCUseScannerMachine			0	0
0014E682	CatTableSitting			0	0
0014EA9F	NpcBedMetalLay02Dbl	Bed		0	0
0014FBCD	WorkbenchCookingSpit	Cooking Station		0	0
0015146B	NPCButcher			0	0
001538D6	NPCPipBoyPlugin	plug in		0	0
00157FEB	WorkbenchPowerArmor	Power Armor Station		0	0
0015BD37	NPCTinkerTomScanner			0	0
00161C2B	NPCUsherMarker			0	0
0016567B	DogmeatSniff			0	0
0016BAE3	NPCMapLean			0	0
0016BAE4	NPCMapPoint			0	0
0016BAE5	NPCMapStand			0	0
0016FC1C	DoctorUseSyringe			0	0
001703AE	CharGen_Chair01	Chair		0	0
00170446	PowerArmorFurnitureX01_NoCore	Power Armor		0	0
00174E15	VirgilPushingCar			0	0
001796AE	SupermutantCookingCauldron			0	0
0017B3A4	workbenchWeaponsA	Weapons Workbench		0	0
0017E787	workbenchWeaponsB	Weapons Workbench		0	0
00181520	BoSPowerArmorFurnitureKnight	Power Armor		0	0
001827F8	HandyMarkerBeeKeeper			0	0
00183AD4	NPCClipboardWithPen			0	0
001848A8	PowerArmorEquipHelmet			0	0
00185257	PowerArmorRepair			0	0
00185D62	PowerArmorFurniture_T60_Military	Power Armor		0	0
0018619F	AutoDoc	Sympto-matic		0	0
001865B9	WorkbenchCookingStove	Cooking Stove		0	0
001865CA	PowerArmorFurnitureT60_AtomCat	Power Armor		0	0
00186DE5	NpcGroundConsoleStand01			0	0
0018C56F	WorkshopNpcBedMetalLay01	Bed		0	0
0018C570	WorkshopNpcBedWoodLay01	Bed		0	0
0018DFDC	NPCNukaMachine			0	0
0018E7A9	WorkshopNpcBedVaultLay01NoEdit	Bed		0	0
0018E7AA	WorkshopNpcBedVaultBunkLay01NoEditNEW	Bed		0	0
0018E7AC	WorkshopNpcBedPlayerHouseLay01NoEdit	Bed		0	0
001909CF	WorkshopNpcBedGroundSleep01DoubleNoEdit	Mattress		0	0
00190CAE	DogmeatBarJump			0	0
00190CB3	RadStagSleepOnGround			0	0
00190CB5	MoleratSleepOnGround			0	0
00190CB6	ViciousDogSleepOnGround			0	0
00190CB8	YaoGuaiSleepOnGround			0	0
0019CBB5	Dogmeat_Trailer_Shot01			0	0
0019CBB6	Dogmeat_Trailer_Shot02			0	0
0019EDD7	NPCCoupleHolding			0	0
0019EE92	BrahminTrough			0	0
001A03E4	NPCSearchStanding			0	0
001A056D	76Trailer_VaultEXT_Furn_Seat01			0	0
001A05E5	76Trailer_VaultEXT_Furn_Ancor			0	0
001A5168	NPCUsherMarkerMirrored			0	0
001A5975	NpcCouchSet01Clean1x1Straight01Sit01	Couch		0	0
001A5977	NpcCouchSet01Clean1x3Straight01Sit01	Couch		0	0
001A5989	NpcCouchSet01Weathered1x3Straight01Sit01	Couch		0	0
001A6AFC	NPCStandDrinkCoffee			0	0
001A6B44	NpcCouchSet01Weathered1x1Straight01Sit01	Couch		0	0
001A6B5F	NpcCouchSet02Clean1x1Straight01Sit01	Couch		0	0
001A6B60	NpcCouchSet02Clean1x2Straight01Sit01	Couch		0	0
001A6B6A	NpcCouchSet02Weathered1x1Straight01Sit01	Couch		0	0
001A6B6D	NpcCouchSet02Weathered1x2Straight01Sit01	Couch		0	0
001A6B70	NpcChairLounge01AClean01Sit01	Chair		0	0
001A6B74	NpcCouchLounge01AClean01Sit01	Couch		0	0
001A6B78	NpcChairLounge01AWeathered01Sit01	Chair		0	0
001A6B79	NpcCouchLounge01AWeathered01Sit01	Couch		0	0
001A6B7E	NpcChairLounge01BClean01Sit01	Chair		0	0
001A6B7F	NpcCouchLounge01BClean01Sit01	Couch		0	0
001A6B84	NpcChairLounge01BWeathered01Sit01	Chair		0	0
001A6B85	NpcCouchLounge01BWeathered01Sit01	Couch		0	0
001A6E3E	NpcChairHighTechOfficeChairSit01	Chair		0	0
001A6E52	NpcChairHighTechOfficeChairDirtySit01	Chair		0	0
001A6E54	NpcChairHighTechRoundChairSit01	Chair		0	0
001A6E56	NpcChairHighTechRoundChairDirtySit01	Chair		0	0
001A7214	NpcChairLounge01AWeathered01OttomanSit01	Ottoman		0	0
001A7217	NpcChairLounge01BClean01OttomanSit01	Ottoman		0	0
001A7219	NpcChairLounge01AClean01OttomanSit01	Ottoman		0	0
001A721C	NpcChairLounge01BWeathered01OttomanSit01	Ottoman		0	0
001A75AC	Prewar_ChairPatio01_Clean	Patio Chair		0	0
001A7FE8	VirgilTalkingCave			0	0
001A8B90	NPCSearchCarTrunk			0	0
001A90C4	WorkshopGuardPostFurniture	Guard Post		0	0
001AADE8	NpcBedVaultChildLay02	Bed		0	0
001AADE9	NpcBedVaultBunkChildLay02	Bed		0	0
001AC040	NPCPushUps	Water Pump		0	0
001AD17F	NpcChairWithRadio	Chair		0	0
001AD808	NPCValveTurning			0	0
001B1F5B	NPCMutantBodyExamine			0	0
001B40BD	NPCHandWarmingStanding			0	0
001B40BE	NPCHandWarmingKneeling			0	0
001B46B8	NPCPushBroomSweepConstant	PushBroomConstant		0	0
001B9AF7	NpcTableVaultSit02	Metal Picnic Table		0	0
001C176D	NpcTablePicnicSit01	Wooden Picnic Table		0	0
001C244E	Dogmeat_Doghouse			0	0
001C53CA	AmbushAssaultronPad			0	0
001C9713	NpcChairFederalistOfficeSit01WithTable	Chair		0	0
001CC203	NPCKneelSit			0	0
001CFC52	TrailerParentsAtCrib			0	0
001D2A85	NPCLaserCutterStanding_MustExitToTalk			0	0
001D2A86	NPCLaserCutterKneeling			0	0
001D2AF8	RadScorpionFeeding			0	0
001D4767	DoctorUseSyringeBed			0	0
001DE40E	NpcPeriscopeStand01			0	0
001DE512	POISC05_BloatFlyGroundInvAmbush01_BloatflyOnly			0	0
001DFDEB	NPCInsUVSweeperConstant	PushBroomConstant		0	0
001E618A	ExtractorChair01			0	0
001E992D	NPCHandOutVaultSuit			0	0
001EB12D	NPCBenchParkSit01alt	Bench		0	0
001ED773	NPCInvGroundSitNoWait			0	0
001ED774	NPCWoundedSitNoWait			0	0
001F056F	NPCClipboardWithPenVaultTec			0	0
001F613F	DesdemonaMapLean			0	0
001F6140	DesdemonaMapStand			0	0
00203A36	NPCWorkbenchChemistryMarker			0	0
00205412	AmbushNonSpawnRobotPod			0	0
0020B017	NPCKentHeadbuttsSinjin			0	0
0020C29F	WhiteSpring_Bench_Outdoor	Bench		0	0
0020CE95	NPCWeedInvA_NoExit			0	0
0020CE96	NPCHoe_NoExit	Hoe		0	0
0020EAAC	NpcChairVaultSit01_LextExit	Chair		0	0
002167D7	NpcGroundConsoleStand02			0	0
0022443D	NPCHandRailCHancock			0	0
00225A5F	PowerArmorFrameNoStealCore	Power Armor		0	0
00225B6D	AlienSittingMarker			0	0
00225B70	RRTomUseMicroscope			0	0
0022C01A	FireFlyWallIdle			0	0
0022CD84	RR201Hoeing	Hoeing		0	0
002321AC	NpcBenchDinerIntBoothSit01WithTable02	Bench		0	0
002321B3	NpcBenchDinerIntBoothSit01WithTable03	Bench		0	0
0023B511	NpcChairPlayerHouseRuinSitThruGeom01	Chair		0	0
0023C9C4	WorkshopNpcBedMilitaryCottLay01	Bed		0	0
0023C9C5	WorkshopNpcBedHospitalBedLay01	Hospital Bed		0	0
0023EDD1	76CharGenSodaFountainNONAME			0	0
0023F950	NpcChairVaultSitThruGeom03	Chair		0	0
002462E4	WorkshopNpcBedVaultBunkLay02NoEdit	Bed		0	0
0024696F	NpcBedWoodLay01_NoActivate			0	0
00246985	WorkshopNpcBedGroundSleep01NoEdit	Mattress		0	0
002469C6	NPCKneelPrayingSit			0	0
002472CD	WorkshopNpcBedMilitaryCottLay01NoEdit	Bed		0	0
002476B7	WorkbenchCookingFireWorkshop	Cooking Station		0	0
00249040	WorkshopNpcBedVaultLay01DblNoEdit	Bed		0	0
0024980E	WorkshopNpcBedGroundSleep02NoEdit	Mattress		0	0
0024D07D	NpcMattress_Dirty06	Dirty Bed		0	0
0024D07E	NpcMattress_Dirty07	Dirty Bed		0	0
00252314	NpcMattress_Dirty01	Dirty Mattress		0	0
00252315	NpcMattress_Dirty02	Dirty Bed		0	0
00252316	NpcMattress_Dirty03	Dirty Bed		0	0
00252317	NpcMattress_Dirty04	Dirty Bed		0	0
00252318	NpcMattress_Dirty05	Dirty Bed		0	0
002556CB	TestCharGenWakeUp1stP	CharGen WakeUp		0	0
00295A58	CharGenCreateCharacter	CharGen WakeUp		0	0
00295AE0	76CharGenPipboyPickup	Pip-Boy Console		0	0
002A1570	AmbushMegaSlothTree			0	0
002AF222	76CharGenFaceChair			0	0
002B6239	CharGen_DiningChair01	Chair		0	0
002B6242	CharGen_Couch01	Couch		0	0
002B6272	CharGen_Stool01	Stool		0	0
002B8BF5	Workshop_ShackPoweredGateForKeypad	Powered Door		0	0
002B8C03	Workshop_ShackPoweredGate02BlueForKeypad	Powered Door		0	0
002B8C04	Workshop_ShackPoweredGate02RedForKeypad	Powered Door		0	0
002B8C05	Workshop_ShackPoweredGate02WhiteForKeypad	Powered Door		0	0
002B9FDC	76Trailer_IntroTraining_Seat02			0	0
002B9FDD	76Trailer_IntroTraining_Seat01			0	0
002B9FDE	76Trailer_IntroTraining_Seat03			0	0
002B9FDF	76Trailer_IntroTraining_Seat04			0	0
002B9FE0	76Trailer_IntroTraining_Seat05			0	0
002B9FE1	76Trailer_IntroTraining_Seat06			0	0
002B9FE2	76Trailer_IntroTraining_Seat07			0	0
002B9FE3	76Trailer_IntroTraining_Seat08			0	0
002B9FE4	76Trailer_IntroTraining_Seat09			0	0
002B9FE5	76Trailer_IntroTraining_Seat10			0	0
002B9FE6	76Trailer_IntroTraining_Seat11			0	0
002BF991	TEST_WorkbenchNoFurniture	No Keyword or Furniiture Workbench		0	0
002BF9A3	TEST_WorkbenchKeywordsNoFurn	Workbench Keywords No Furniture		0	0
002D113A	EN07_TargetingPodAlpha	Targeting Computer		0	0
002E6646	Camping_Chair02	Chair		0	0
002F78C4	LC036WallmountKeypad	Keypad		0	0
0030DA61	NpcBenchChurchSit02	Pew		0	0
00317C86	AmbushSpawn_SpecialScorchBeastFissure01Toxic		Visible Distant	0	0
0032B9B6	FX_GraftonWaterEmerge			0	0
0033859B	PowerArmorFurniture_Excavator_Full	Power Armor		0	0
0033859F	PowerArmorFurniture_T60_Full	Power Armor		0	0
00338607	PowerArmorFurniture_Ultracite_Full	Power Armor		0	0
00338638	PowerArmorFurniture_T51_NukaCola_Partial	Power Armor		0	0
00338642	PowerArmorFurniture_X01_Quantum	Power Armor		0	0
00338706	PowerArmorFurniture_X01_Full	Power Armor		0	0
0033870A	PowerArmorFurniture_X01_Enclave_Full	Power Armor		0	0
0033AE56	Instrument_MetalBarrel	Metal Barrel		0	0
0033C4E0	MTR02_MinerWorkbenchRobot	Robot Workbench		0	0
0033C9DD	CharGen_Chair02	Chair		0	0
0033C9DF	CharGen_Chair03	Chair		0	0
0033CA08	CharGen_Couch02	Couch		0	0
00343924	EN07_TargetingComputer	Targeting Computer		0	0
00344416	POST_Instrument_Flute_DONOTPLACE	Flute		0	0
003444AD	MiningBot_Ground			0	0
003444AE	MiningBot_Wall			0	0
0034ADBC	PowerArmorFrameStandard	Power Armor Chassis		0	0
0034ADD0	Throne	Chair		0	0
0034ADD1	NPCPalaceBenchSit01	Bench		0	0
0034D1F5	Instrument_Tuba	Tuba		0	0
0034E7D4	NPCWallmountKeypad	Keypad		0	0
0035595D	LC184_InjectorFurniture			0	0
0036172A	AmbushSpawn_SpecialScorchBeastNoFissure			0	0
003621C1	Ambush_Smoke_FlatwoodsMonster			0	0
003665FD	CharGen_BedDirty01	Bed		0	0
003665FE	CharGen_ChairDirty01	Chair		0	0
003665FF	CharGen_ChairDirty02	Chair		0	0
00366600	CharGen_CouchDirty01	Couch		0	0
00366601	CharGen_DiningChairDirty01	Chair		0	0
00368F86	EN01_SamsSanctumKeypad	Keypad		0	0
0037B015	AmbushSpawn_SpecialScorchBeastFissure02		Visible Distant	0	0
0037B07E	Workshop_AshForge_Console			0	0
0037B080	Workshop_Ashforge_console_standing	First Aid Station		0	0
0037B0A7	NpcGroundConsoleStand01COPY0001			0	0
0037B7F4	Instrument_Bass	Bass		0	0
0037D176	ProtectronConsoleOperation			0	0
00380B94	Protectron76Disabled			0	0
0038A8E2	WorkshopKeypadFurniture	Keypad		0	0
003971FF	FS01_MQ_Warn_WorkbenchTinkers	Tinker's Workbench		0	0
003A404F	RS03_Inoculation_Symptomatic	Sympto-matic		0	0
003A4E3A	DebugKurtChair	Chair		0	0
003A560C	EN07_NPCWallmountKeypad	Keypad		0	0
003A8BCE	LC060_AmbushSpawnGenericFabricator			0	0
003B7692	Instrument_FrameDrum	Frame Drum		0	0
003C232B	ECDBenchShrt01_Furniture01	Bench		0	0
003C232D	ECDBenchLng01_Furniture01	Bench		0	0
003CCF1A	76Trailer_VaultEXT_Furn_Standing04			0	0
003CCF1B	76Trailer_VaultEXT_Furn_Standing05			0	0
003CCF20	76Trailer_VaultEXT_Furn_Standing02			0	0
003CCF21	76Trailer_VaultEXT_Furn_Standing03			0	0
003CCF71	76Trailer_VaultEXT_Furn_Standing01			0	0
003CCFBE	76Trailer_VaultEXT_Furn_Seat04			0	0
003CCFBF	76Trailer_VaultEXT_Furn_Seat05			0	0
003CDF62	76Trailer_VaultEXT_Furn_Seat03			0	0
003CF7EE	AmbushMarker_RadToad			0	0
003CFB48	ENB_NPCWallmountKeypad_MireLab	Keypad		0	0
003D0C4C	AmbushSpawn_SpecialScorchBeastFissure03_noGeo			0	0
003D20B7	76Trailer_IntroVaultDoorExit_Seat01			0	0
003D20B8	76Trailer_IntroVaultDoorExit_Seat02			0	0
003D20B9	76Trailer_IntroVaultDoorExit_Seat03			0	0
003D20BA	76Trailer_IntroVaultDoorExit_Seat04			0	0
003D20BB	76Trailer_IntroVaultDoorExit_Seat05			0	0
003D4322	PowerArmorFurniture_Raider_Partial_Locked	Power Armor		0	0
003D4323	PowerArmorFurniture_T45_Partial_Locked	Power Armor		0	0
003D4324	PowerArmorFurniture_T51_Partial_Locked	Power Armor		0	0
003D4325	PowerArmorFurniture_T60_Partial_Locked	Power Armor		0	0
003D5A73	76Trailer_VaultEXT_Furn_Seat02			0	0
003D618A	76Trailer_IntroParty_Seat01			0	0
003D618B	76Trailer_IntroParty_Seat02			0	0
003D618C	76Trailer_IntroParty_Seat03			0	0
003D618D	76Trailer_IntroParty_Seat04			0	0
003D618E	76Trailer_IntroParty_Seat05			0	0
003D618F	76Trailer_IntroParty_Seat06			0	0
003D6190	76Trailer_IntroParty_Seat07			0	0
003D6191	76Trailer_IntroParty_Seat08			0	0
003D6192	76Trailer_IntroParty_Seat09			0	0
003D6193	76Trailer_IntroParty_Seat10			0	0
003D6194	76Trailer_IntroParty_Seat11			0	0
003D6195	76Trailer_IntroParty_Seat12			0	0
003D6196	76Trailer_IntroParty_Seat13			0	0
003D61BF	76Trailer_IntroParty_Seat14			0	0
003D6A64	AmbushSpawn_SpecialScorchBeastFissure01NoGeo		Visible Distant	0	0
003DE7A3	MSilo_Residential_BiometricScanner	Biometric Scanner		0	0
003E8631	CharGenPowerBike			0	0
003EBEBC	ATX_WorkshopNpcBedSleepingBagSleep01_AmericanFlag_Clean	Clean American Flag Sleeping Bag	Premium	0	0
003EBEBD	aTX_WorkshopNpcBedSleepingBagSleep01_BottleAndCappy_Clean	Clean Bottle and Cappy Sleeping Bag	Premium	0	0
003EBEBE	ATX_WorkshopNpcBedSleepingBagSleep01_CamdenPark_Clean	Clean Camden Park Sleeping Bag	Premium	0	0
003EBEBF	ATX_WorkshopNpcBedSleepingBagSleep01_Camoflauge_Clean	Clean Camo Sleeping Bag	Premium	0	0
003EBEC0	ATX_WorkshopNpcBedSleepingBagSleep01_GraftonHigh_Clean	Clean Grafton High Sleeping Bag	Premium	0	0
003EBEC1	ATX_WorkshopNpcBedSleepingBagSleep01_Grognak_Clean	Clean Grognak Sleeping Bag	Premium	0	0
003EBEC2	ATX_WorkshopNpcBedSleepingBagSleep01_Inspector_Clean	Clean Inspector Sleeping Bag	Premium	0	0
003EBEC3	ATX_WorkshopNpcBedSleepingBagSleep01_Jangles_Clean	Clean Jangles Sleeping Bag	Premium	0	0
003EBEC4	ATX_WorkshopNpcBedSleepingBagSleep01_LegendofMothman_Clean	Clean Legend of Mothman Sleeping Bag	Premium	0	0
003EBEC5	ATX_WorkshopNpcBedSleepingBagSleep01_MantaMan_Clean	Clean Manta Man Sleeping Bag	Premium	0	0
003EBEC6	ATX_WorkshopNpcBedSleepingBagSleep01_MistressofMistery_Clean	Clean Mistress of Mystery Sleeping Bag	Premium	0	0
003EBEC7	ATX_WorkshopNpcBedSleepingBagSleep01_NukaCola_Clean	Clean Nuka-Cola Sleeping Bag	Premium	0	0
003EBEC8	ATX_WorkshopNpcBedSleepingBagSleep01_NukaColaQuantum_Clean	Clean Nuka-Cola Quantum Sleeping Bag	Premium	0	0
003EBEC9	ATX_WorkshopNpcBedSleepingBagSleep01_Poodle_Clean	Clean Poodle Sleeping Bag	Premium	0	0
003EBECA	ATX_WorkshopBedSleepingBagSleep01_PrincessCastle_Clean	Sleeping Bag	Premium	0	0
003EBECB	ATX_WorkshopNpcBedSleepingBagSleep01_RedRocket_Clean	Clean Red Rocket Sleeping Bag	Premium	0	0
003EBECC	ATX_WorkshopNpcBedSleepingBagSleep01_RobcoFireman_Clean	Clean RobCo Fireman Sleeping Bag	Premium	0	0
003EBECD	ATX_WorkshopNpcBedSleepingBagSleep01_SugarBombs_Clean	Clean Sugar Bombs Sleeping Bag	Premium	0	0
003EBECE	ATX_WorkshopNpcBedSleepingBagSleep01_VaultTec_Clean	Clean Vault-Tec Sleeping Bag	Premium	0	0
003EBECF	ATX_WorkshopNpcBedSleepingBagSleep01_SilverShroud	Silver Shroud Sleeping Bag	Premium	0	0
003EBED0	ATX_WorkshopNpcBedSleepingBagSleep01_SilverShroud_Clean	Clean Silver Shroud Sleeping Bag	Premium	0	0
003EC38D	ATX_WorkbenchCookingStove_RedEnamel	Cooking Stove - Red Enamel	Premium	0	0
003EFB17	ATX_Bed_TwinBed	Classic Twin Bed	Premium	0	0
003EFB1B	ATX_Bed_TwinBed_VaultTec	Vault-Tec Twin Bed	Premium	0	0
003EFB1C	ATX_Bed_TwinBed_Unstoppables	Unstoppables! Twin Bed	Premium	0	0
003EFB1D	ATX_Bed_TwinBed_CaptainCosmos	Captain Cosmos Twin Bed	Premium	0	0
003EFB45	ATX_Bed_TwinBed_Mothman	Mothman Twin Bed	Premium	0	0
003EFB46	ATX_Bed_TwinBed_AmericanFlag	American Flag Twin Bed	Premium	0	0
003EFB47	ATX_Bed_TwinBed_GraftonHigh	Grafton High Twin Bed	Premium	0	0
003EFB48	SCORE_S11_Bed_TwinBed_NukaCola	Nuka-Cola Twin Bed	Premium	0	0
003EFB49	ATX_Bed_TwinBed_RedRocket	Red Rocket Twin Bed	Premium	0	0
003F41F0	NpcChairBabylonOverseer	Overseer Chair	Premium	0	0
003F552C	SheepsquatchAmbushBurrow			0	0
003F7F88	WorkshopNpcBedSleepingBagSleep01_PioneerScout	Pioneer Scout Sleeping Bag		0	0
003FCB45	W05_MQ101P_BiometricScanner	Biometric Scanner		0	0
00405EA5	W05_Wayward_Duchess_BarFurniture			0	0
0040BC90	ATX_WorkbenchBrewing_Nukashine	Brewing Station Nukashine	Premium	0	0
0040C1A0	SpawnAmbushMegaSlothTree			0	0
0040E056	W05_MQ204P_BrainwaveScanner	Neural Oscillation Scanner		0	0
00411B6F	PETS_Cat_CampObject_02_Black	Cat Bowl (Black Cat)		0	0
00411B70	PETS_Cat_CampObject_01_Grey	Cat Bowl (Grey Cat)		0	0
00411B71	PETS_Cat_CampObject_03_Orange	Cat Bowl (Orange Cat)		0	0
00417A3F	ATX_Bar_Set_Fancy_Chair	Fancy Bar Chair	Premium	0	0
00417A40	ATX_Bar_Set_Fancy_Stool	Fancy Bar Stool	Premium	0	0
00417A41	ATX_Bar_Set_Fancy_Stool_Back	Fancy Bar Stool with Back	Premium	0	0
0041A337	W05_MQ_003P_SolWoundedFurniture			0	0
0041F387	SpawnDeathclawWallSlide			0	0
0041F388	SpawnDeathclawClimbOverWall			0	0
00420FF9	DELETE_SpawnAmbushMirelurk_CaveMud			0	0
00420FFA	DELETE_SpawnAmbushMirelurkHunterCaveMud			0	0
00420FFB	DELETE_SpawnAmbushMirelurkKingMud			0	0
00420FFC	DELETE_SpawnAmbushMirelurkKingWater			0	0
0042456C	PETS_Dog_CampObject_01_Brown	<LinkedRef.CampObjectToActorLink=Brown Dog>'s Dog House		0	0
00424831	W05_MQ_004P_Crane_CranePrisonerSitting			0	0
0042527C	ATX_Chair_50s_Vinyl	Golden Years Vinyl Chair	Premium	0	0
00425CB3	ATX_Couch_50s_Rounded	Golden Years Rounded Couch	Premium	0	0
00425DB8	PETS_Dog_CampObject_02_Black	<LinkedRef.CampObjectToActorLink=Black Dog>'s Dog House		0	0
004287DA	ATX_Bed_MothmanCult_Canopy	Mothman Cultist Bed	Premium	0	0
00428C4C	ATX_Chair_MothmanCult_Dining	Mothman Cultist Chair	Premium	0	0
0042F5A3	W05_MQR_203P_NpcBenchVaultSit01	Bench		0	0
004335E8	76Trailer_IntroRoomPipboy_Seat01			0	0
004335E9	76Trailer_IntroRoomPipboy_Seat02			0	0
004335EE	76Trailer_IntroVaultDoorExit_Seat06			0	0
004335EF	76Trailer_IntroVaultDoorExit_Seat07			0	0
004335F0	76Trailer_IntroVaultDoorExit_Seat08			0	0
004335F1	76Trailer_IntroVaultDoorExit_Seat09			0	0
004342F3	76Trailer_IntroArmy_Standing03			0	0
004342F4	76Trailer_IntroArmy_Standing04			0	0
004342F5	76Trailer_IntroArmy_Standing05			0	0
00434B00	76Trailer_IntroTraining_Overseer_Seat01			0	0
00434B01	76Trailer_IntroTraining_Overseer_Seat02			0	0
00437ACC	Primitive_Bench_Long_Single_NoBackEntry	Bench		0	0
00437ACD	NpcStoolFederalistSit01RightExitOnly	Stool		0	0
00439F59	ATX_NpcBedSleepingBagSleep01_Inspector	Sleeping Bag	Premium	0	0
00439F5B	ATX_NpcBedSleepingBagSleep01_BottleAndCappy	Sleeping Bag	Premium	0	0
0043B298	76Trailer_VaultEXT_Furn_Standing06			0	0
0043B299	76Trailer_VaultEXT_Furn_Standing07			0	0
0043B2BB	76Trailer_VaultEXT_Furn_Standing08			0	0
0043B2BC	76Trailer_VaultEXT_Furn_Standing09			0	0
0043B2BD	76Trailer_VaultEXT_Furn_Standing10			0	0
0043B2BE	76Trailer_VaultEXT_Furn_Standing11			0	0
0043B2BF	76Trailer_VaultEXT_Furn_Standing12			0	0
0043B2C0	76Trailer_VaultEXT_Furn_Standing13			0	0
0043B2C1	76Trailer_VaultEXT_Furn_Standing14			0	0
0043B2C2	76Trailer_VaultEXT_Furn_Standing15			0	0
0043B2C3	76Trailer_VaultEXT_Furn_Standing16			0	0
0043B2C4	76Trailer_VaultEXT_Furn_Standing17			0	0
0043B2C5	76Trailer_VaultEXT_Furn_Standing18			0	0
0043B2C6	76Trailer_VaultEXT_Furn_Standing19			0	0
0043B2C7	76Trailer_VaultEXT_Furn_Standing20			0	0
0043B2C8	76Trailer_VaultEXT_Furn_Standing21			0	0
0043B2C9	76Trailer_VaultEXT_Furn_Standing22			0	0
0043B2CA	76Trailer_VaultEXT_Furn_Standing23			0	0
0043B2CB	76Trailer_VaultEXT_Furn_Standing24			0	0
0043B2CC	76Trailer_VaultEXT_Furn_Standing25			0	0
0043B2CD	76Trailer_VaultEXT_Furn_Standing26			0	0
0043B2CE	76Trailer_VaultEXT_Furn_Standing27			0	0
0043B2CF	76Trailer_VaultEXT_Furn_Standing28			0	0
0043B2D0	76Trailer_VaultEXT_Furn_Standing29			0	0
0043B2D1	76Trailer_VaultEXT_Furn_Standing30			0	0
0043B2D2	76Trailer_VaultEXT_Furn_Standing31			0	0
0043B2D3	76Trailer_VaultEXT_Furn_Standing32			0	0
0043B2D4	76Trailer_VaultEXT_Furn_Standing33			0	0
0043B2D5	76Trailer_VaultEXT_Furn_Standing34			0	0
0043B2D6	76Trailer_VaultEXT_Furn_Standing35			0	0
0043B2D7	76Trailer_VaultEXT_Furn_Standing36			0	0
0043B2D8	76Trailer_VaultEXT_Furn_Standing37			0	0
0043B2D9	76Trailer_VaultEXT_Furn_Standing38			0	0
0043B2DA	76Trailer_VaultEXT_Furn_Standing39			0	0
0043B2DB	76Trailer_VaultEXT_Furn_Standing40			0	0
0043B2DC	76Trailer_VaultEXT_Furn_Standing41			0	0
0043B2DD	76Trailer_VaultEXT_Furn_Standing42			0	0
0043B2DE	76Trailer_VaultEXT_Furn_Standing43			0	0
0043B2DF	76Trailer_VaultEXT_Furn_Standing44			0	0
0043B2E0	76Trailer_VaultEXT_Furn_Standing45			0	0
0043B323	debug_PowerArmorFurniture_X01_Full	Playtest Power Armor		0	0
0043CC3B	DLC06WorkshopPowerbike02_NONAME			0	0
0043CD84	ATX_Workbench_HotRod_PowerArmor	Power Armor Station	Premium	0	0
0043CE83	76Trailer_IntroReactorWorker_Seat06			0	0
0043E634	aTX_WorkshopNpcBedSleepingBagSleep01_BottleAndCappy	Bottle and Cappy Sleeping Bag	Premium	0	0
0043E635	ATX_WorkshopNpcBedSleepingBagSleep01_Inspector	Inspector Sleeping Bag	Premium	0	0
0044CD18	ATX_VaultTecChair01	Vault-Tec Overstuffed Chair	Premium	0	0
0045032E	PowerArmorFurniture_T51_FullCOPY0000	Power Armor		0	0
0045032F	debug_PowerArmorFurniture_T51	Power Armor		0	0
0045107F	CUT_ENB_NPCWallmountKeypad_MireLab	Keypad		0	0
00454C48	V96_CryoPodActivator01			0	0
00454DD4	ATX_TP_WorkshopNpcBedSleepingBagSleep01_RobcoFireman	RobCo Fireman Sleeping Bag	Premium	0	0
00454DD5	ATX_TP_WorkshopNpcBedSleepingBagSleep01_SugarBombs	Sugar Bombs Sleeping Bag	Premium	0	0
00454DD6	ATX_TP_WorkshopNpcBedSleepingBagSleep01_VaultTec	Vault-Tec Sleeping Bag	Premium	0	0
00464927	REObjectTS08SheepsquatchSleepOnGround			0	0
0046B01E	BioFabricator			0	0
004711DA	ATX_Bed_Racecar	Racecar Bed	Premium	0	0
00474993	ATX_PowerArmorFurniture_BlackRider_Full	Power Armor		0	0
0047ACF2	WorkbenchBrewing	Brewing Station		0	0
0047B822	zzzATX_NpcBedSleepingBagSleep01_CamdenPark	Sleeping Bag	Premium	0	0
0047B823	zzzATX_NpcBedSleepingBagSleep01_Camoflauge	Sleeping Bag	Premium	0	0
0047B824	zzzATX_NpcBedSleepingBagSleep01_GraftonHigh	Sleeping Bag	Premium	0	0
0047B825	zzzATX_NpcBedSleepingBagSleep01_Jangles	Sleeping Bag	Premium	0	0
0047B826	zzzATX_NpcBedSleepingBagSleep01_NukaCola	Sleeping Bag	Premium	0	0
0047F432	ATX_WorkshopNpcBedSleepingBagSleep01_CamdenPark	Camden Park Sleeping Bag	Premium	0	0
0047F433	ATX_WorkshopNpcBedSleepingBagSleep01_Camoflauge	Camo Sleeping Bag	Premium	0	0
0047F434	ATX_WorkshopNpcBedSleepingBagSleep01_GraftonHigh	Grafton High Sleeping Bag	Premium	0	0
0047F435	ATX_WorkshopNpcBedSleepingBagSleep01_Jangles	Jangles Sleeping Bag	Premium	0	0
