BPTD_FormID	BPTD_EDID	Model	PartIndex	BPTN_PartName	BPNN_PartNode	BPNT_VATSTarget	DamageMult	PartType	HealthPercent	ActorValue_FormID	ActorValue_EDID	ActorValue_FULL	ToHitChance	ExplosionChancePct	NonLethalDismemberChance	Flags	LimbReplacementScale	RefBy_RACE_FormIDs	RefBy_RACE_EDIDs	RefBy_RACE_Names
0004B368	MrHandyBodyPartData	Actors\Robot\CharacterAssets\SkeletonRef.nif	8	Root	Root	Root	1.000000	Root	0				0	0	0		1.000000	000359F4 | 0033AE53	HandyRace | SQ_MasterRobotNameRace_DONOTUSE	Mr. Handy | Robot
0004B368	MrHandyBodyPartData	Actors\Robot\CharacterAssets\SkeletonRef.nif	9	Combat Inhibitor	SPINE2	SPINE2	0.500000	Brain	10	00000372	BrainCondition	Head Condition	70	100	0	Explodable, On Cripple	1.000000	000359F4 | 0033AE53	HandyRace | SQ_MasterRobotNameRace_DONOTUSE	Mr. Handy | Robot
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	0	Head	Head	Head	1.500000	Head1	25	0000036C	PerceptionCondition	Head	20	100	0	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	1	Left Wings	L FrontWing	L RearWing	1.000000	LeftArm1	35	00000370	LeftMobilityCondition	Left Leg	30	100	75	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	2	Legs	R LArm1	M RArm2	1.000000	LeftLeg3	15	00000374	AvailableCondition2		25	100	75	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	3	Legs	M LArm1	M RArm2	1.000000	LeftLeg2	15	00000374	AvailableCondition2		25	100	75	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	4	Legs	F LArm1	M RArm2	1.000000	LeftLeg1	15	00000374	AvailableCondition2		25	100	75	Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	5	Legs	R RArm1	M RArm2	1.000000	RightLeg3	15	00000374	AvailableCondition2		25	100	75	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	6	Legs	M RArm1	M RArm2	1.000000	RightLeg2	15	00000374	AvailableCondition2		25	100	75	Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	7	Legs	F RArm1	M RArm2	1.000000	RightLeg1	15	00000374	AvailableCondition2		25	100	75	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	8	Right Wings	R FrontWing	R RearWing	1.000000	RightArm1	35	00000370	LeftMobilityCondition	Left Leg	30	100	75	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	9	Root	Root	Root	1.000000	Root	0				0	0	0		1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	10	Tail	Tail1	Tail6	1.000000	Head2	15	000002CA	AttackConditionAlt1		20	100	100	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	0005FBB1	StingwingRace	Stingwing
0005FBB2	StingwingBodyPartData	Actors\Stingwing\CharacterAssets\skeleton.nif	11	Torso	Torso	Torso	0.900000	Torso	80	0000036D	EnduranceCondition	Torso	40	0	0	Hit Reaction, Hit Reaction - Default	1.000000	0005FBB1	StingwingRace	Stingwing
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	0	Face	Head	Head	1.250000	Head1	20	0000036C	PerceptionCondition	Head	30	100	0	Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	1	Left Foot	LFoot1	LFoot1	1.000000	Left Foot	20	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	2	Left Legs	LLeg41	LLeg34	1.000000	LeftLeg3	25	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	3	Left Legs	LLeg31	LLeg34	1.000000	LeftLeg2	25	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	4	Left Legs	LLeg21	LLeg34	1.000000	LeftLeg1	25	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	5	Left Legs	LLeg11	LLeg34	1.000000	LeftArm2	25	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	6	Left Claw	LArmCollarbone	LPalm	0.500000	LeftArm1	35	0000036E	LeftAttackCondition	Left Arm	45	50	0	Severable, Hit Reaction, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	7	Right Foot	RFoot1	RFoot1	1.000000	Right Foot	20	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	8	Right Legs	RLeg41	RLeg34	1.000000	RightLeg3	25	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	9	Right Legs	RLeg21	RLeg34	1.000000	RightLeg1	25	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	10	Right Legs	RLeg31	RLeg34	1.000000	RightLeg2	25	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	11	Right Legs	RLeg11	RLeg34	1.000000	RightArm2	25	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	12	Root	Root	Root	1.000000	Root	0				0	0	0		1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	13	Right Claw	RArmCollarbone	RPalm	0.500000	RightArm1	35	0000036F	RightAttackCondition	Right Arm	45	50	0	Severable, Hit Reaction, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	14	Torso	Hub	Tail1	0.850000	Torso	80	0000036D	EnduranceCondition	Torso	60	100	0	Hit Reaction, Hit Reaction - Default, Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
000636A8	RadscorpionBodyPartData	Actors\Radscorpion\CharacterAssets\skeleton.nif	15	Stinger	TailStinger	TailStinger	1.000000	Head2	20	000002CA	AttackConditionAlt1		55	100	100	Explodable	1.000000	000636AB	RadScorpionRace	Radscorpion
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	0	FeralGhoulCOM	COM	COM	1.000000	COM	0				0	0	0		1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	1	Head	Head	Head	1.500000	Head1	40	0000036C	PerceptionCondition	Head	20	60	0	Severable, Hit Reaction, Explodable	1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	2	Left Leg	LTHIGH	LCALF	1.000000	LeftLeg1	35	00000370	LeftMobilityCondition	Left Leg	50	30	75	Severable, Explodable	1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	3	LeftFoot	LFOOT	LFOOT	1.000000	Left Foot	20	00000370	LeftMobilityCondition	Left Leg	50	30	0		1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	4	Left Arm	LUPPERARM	LForeArm1	1.000000	LeftArm1	10	0000036E	LeftAttackCondition	Left Arm	45	30	100	Severable, Explodable	1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	5	Right Leg	RTHIGH	RCALF	1.000000	RightLeg1	35	00000371	RightMobilityCondition	Right Leg	50	30	75	Severable, Explodable	1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	6	RightFoot	RFOOT	RFOOT	1.000000	Right Foot	20	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	7	Right Arm	RUPPERARM	RForeArm1	1.000000	RightArm1	10	0000036F	RightAttackCondition	Right Arm	45	30	100	Severable, Explodable	1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	8	Root	Root	Root	1.000000	Root	0				0	0	0		1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0006B4F1	FeralGhoulBodyPartData	Actors\FeralGhoul\CharacterAssets\skeleton.nif	9	Torso	SPINE1	SPINE1	1.000000	Torso	80	0000036D	EnduranceCondition	Torso	60	20	0	Severable, Hit Reaction, Explodable	1.000000	0006B4EC | 0078BF08	FeralGhoulRace | LostFeralSuiciderRace	Feral Ghoul | Feral Lost
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	0	Left Head	LNeck5	LHead	1.250000	Head1	30	0000036C	PerceptionCondition	Head	35	95	0	Severable, Hit Reaction, Explodable, Cut - Meat Cap Sever	1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	1	Left Foot	LLeg_Front_Ankle	LLeg_Front_Ankle	1.000000	Left Foot	35	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	2	Left Legs	LLeg_Front_Thigh	LLeg_Front_Knee	1.000000	LeftArm1	35	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	3	Left Legs	LLeg_Rear_Thigh	LLeg_Rear_Knee	1.000000	LeftLeg2	35	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	4	Right Head	RNeck5	RHead	1.250000	Head2	30	0000036C	PerceptionCondition	Head	35	95	0	Severable, Hit Reaction, Explodable, Cut - Meat Cap Sever	1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	5	Right Foot	RLeg_Front_Ankle	RLeg_Front_Ankle	1.000000	Right Foot	35	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	6	Right Legs	RLeg_Front_Thigh	RLeg_Front_Knee	1.000000	RightLeg1	35	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	7	Right Legs	RLeg_Rear_Thigh	RLeg_Rear_Knee	1.000000	RightLeg2	35	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	8	Root	Root	Root	1.000000	Root	0				0	0	0		1.000000	0007ED1D	RadStagRace	Radstag
0007ED1E	RadStagBodyPartData	Actors\RadStag\CharacterAssets\skeleton.nif	9	Torso	SPINE1	Spine3	0.950000	Torso	80	0000036D	EnduranceCondition	Torso	60	50	0	Severable, Hit Reaction, Explodable	1.000000	0007ED1D	RadStagRace	Radstag
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	0	Torso	SPINE1	Chest	0.900000	Torso	75	0000036D	EnduranceCondition	Torso	60	100	0	Hit Reaction, Hit Reaction - Default, Explodable	1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	1	Head	Head	Head	1.250000	Head1	20	0000036C	PerceptionCondition	Head	20	50	0	Severable, Hit Reaction, Explodable, Cut - Meat Cap Sever, Show Cripple Geometry	1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	2	Left Arm	LArm_UpperArm	LArm_UpperArm	1.000000	LeftArm1	30	0000036E	LeftAttackCondition	Left Arm	50	50	0	Severable, Explodable	1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	3	Left Foot	LLeg_Foot	LLeg_Foot	1.000000	Left Foot	35	00000370	LeftMobilityCondition	Left Leg	55	0	0		1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	4	Left Leg	LLeg_Thigh	LLeg_Thigh	1.000000	LeftLeg1	30	00000370	LeftMobilityCondition	Left Leg	55	50	0	Severable, Explodable	1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	5	Right Arm	RArm_UpperArm	RArm_UpperArm	1.000000	RightArm1	30	0000036F	RightAttackCondition	Right Arm	50	50	0	Severable, Explodable	1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	6	Right Foot	RLeg_Foot	RLeg_Foot	1.000000	Right Foot	35	00000371	RightMobilityCondition	Right Leg	55	0	0		1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	7	Right Leg	RLeg_Thigh	RLeg_Thigh	1.000000	RightLeg1	30	00000371	RightMobilityCondition	Right Leg	55	50	0	Severable, Explodable	1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
0002B4C3	SuperMutantBodyPartData	Actors\Supermutant\CharacterAssets\skeleton.nif	8	Root	Root	Root	1.000000	Root	5				100	0	0		1.000000	0001A009 | 0029565B | 007EBA45	SuperMutantRace | CUT_SuperMutantGhoulRace | SuperMutantRustKingRace	Super Mutant | Super Mutant | Super Mutant
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	0	Head	Head	Head	1.250000	Head1	25	00000372	BrainCondition	Head Condition	30	95	0	Severable, Hit Reaction - Default, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	1	Shell	Head1	Head1	0.500000	Head2	50	00000375	AvailableCondition3		55	20	0	Severable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	2	Torso	Hub	Hub	0.900000	Torso	80	0000036D	EnduranceCondition	Torso	60	100	0	Hit Reaction, Hit Reaction - Default, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	3	Left foot	LFoot1	LFoot1	1.000000	Left Foot	20	00000370	LeftMobilityCondition	Left Leg	45	0	0		1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	4	Left Legs	LLeg31	LLeg34	1.000000	LeftLeg3	20	00000370	LeftMobilityCondition	Left Leg	45	50	0	Severable, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	5	Left Legs	LLeg11	LLeg34	1.000000	LeftLeg1	20	00000370	LeftMobilityCondition	Left Leg	45	50	0	Severable, Hit Reaction, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	6	Left Legs	LLeg21	LLeg34	1.000000	LeftLeg2	20	00000370	LeftMobilityCondition	Left Leg	45	50	0	Severable, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	7	Left Legs	LLeg41	LLeg34	1.000000	LeftArm2	20	00000370	LeftMobilityCondition	Left Leg	45	50	0	Severable, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	8	Left Claw	LArmCollarbone	LPalm	0.330000	LeftArm1	35	0000036E	LeftAttackCondition	Left Arm	50	50	0	Severable, Hit Reaction, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	9	Right Foot	RFoot1	RFoot1	1.000000	Right Foot	20	00000371	RightMobilityCondition	Right Leg	45	0	0		1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	10	Right Legs	RLeg41	RLeg34	1.000000	RightArm2	20	00000371	RightMobilityCondition	Right Leg	45	50	0	Severable, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	11	Right Legs	RLeg31	RLeg34	1.000000	RightLeg3	20	00000371	RightMobilityCondition	Right Leg	45	50	0	Severable, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	12	Right Legs	RLeg21	RLeg34	1.000000	RightLeg2	20	00000371	RightMobilityCondition	Right Leg	45	50	0	Severable, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	13	Right Legs	RLeg11	RLeg34	1.000000	RightLeg1	20	00000371	RightMobilityCondition	Right Leg	45	50	0	Severable, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	14	Root	Root	Root	1.000000	Root	0				0	0	0		1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00064C61	mirelurkHunterBodyPartData	Actors\MirelurkHunter\CharacterAssets\skeleton.nif	15	Right Claw	RArmCollarbone	RPalm	0.330000	RightArm1	35	0000036F	RightAttackCondition	Right Arm	50	50	0	Severable, Hit Reaction, Explodable	1.000000	00064C60	MirelurkHunterRace	Mirelurk Hunter
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	0	FEVHoundRoot	Root	BASE Meshes\Actors\FEVHound\CharacterAssets\skeleton.nif	1.000000	Root	0				0	0	0		1.000000	00090C33	FEVHoundRace	FEV Hound
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	1	Head	Head	Head	1.250000	Head1	30	0000036C	PerceptionCondition	Head	40	0	0	Severable, Hit Reaction, Cut - Meat Cap Sever	1.000000	00090C33	FEVHoundRace	FEV Hound
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	2	Left Legs	LLeg_Front_Thigh	LLeg_Front_Thigh	1.000000	LeftLeg1	25	00000370	LeftMobilityCondition	Left Leg	50	0	0	Severable	1.000000	00090C33	FEVHoundRace	FEV Hound
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	3	Left Legs	LLeg_Rear_Thigh	LLeg_Rear_Thigh	1.000000	LeftLeg2	25	00000370	LeftMobilityCondition	Left Leg	50	0	0	Severable	1.000000	00090C33	FEVHoundRace	FEV Hound
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	4	Left Foot	LLeg_Rear_Toe	LLeg_Rear_Toe	1.000000	Left Foot	20	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	00090C33	FEVHoundRace	FEV Hound
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	5	Right Legs	RLeg_Front_Thigh	RLeg_Front_Thigh	1.000000	RightLeg1	25	00000371	RightMobilityCondition	Right Leg	50	0	0	Severable	1.000000	00090C33	FEVHoundRace	FEV Hound
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	6	Right Legs	RLeg_Rear_Thigh	RLeg_Rear_Thigh	1.000000	RightArm2	25	00000371	RightMobilityCondition	Right Leg	50	0	0	Severable	1.000000	00090C33	FEVHoundRace	FEV Hound
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	7	Right Foot	RLeg_Rear_Toe	RLeg_Rear_Toe	1.000000	Right Foot	20	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	00090C33	FEVHoundRace	FEV Hound
00090C36	FEVHoundBodyPartData	Actors\FEVHound\CharacterAssets\skeleton.nif	8	Torso	SPINE1	SPINE1	0.950000	Torso	80	0000036D	EnduranceCondition	Torso	60	0	0	Hit Reaction	1.000000	00090C33	FEVHoundRace	FEV Hound
000A0F32	YaoGuaiBodyPartData	Actors\YaoGuai\CharacterAssets\skeleton.nif	0	Head	Head	Head	1.250000	Head1	35	0000036C	PerceptionCondition	Head	40	95	0	Severable, Hit Reaction, Hit Reaction - Default, Explodable, Cut - Meat Cap Sever	1.000000	000A0F2F	YaoGuaiRace	Yao Guai
000A0F32	YaoGuaiBodyPartData	Actors\YaoGuai\CharacterAssets\skeleton.nif	1	Left Foot	LLeg_Front_Ankle	LLeg_Front_Ankle	1.000000	Left Foot	35	00000370	LeftMobilityCondition	Left Leg	55	0	0		1.000000	000A0F2F	YaoGuaiRace	Yao Guai
000A0F32	YaoGuaiBodyPartData	Actors\YaoGuai\CharacterAssets\skeleton.nif	2	Left Legs	LLeg_Front_Thigh	LLeg_Front_Knee	1.000000	LeftLeg1	35	00000370	LeftMobilityCondition	Left Leg	55	50	0	Severable, Explodable	1.000000	000A0F2F	YaoGuaiRace	Yao Guai
000A0F32	YaoGuaiBodyPartData	Actors\YaoGuai\CharacterAssets\skeleton.nif	3	Left Legs	LLeg_Rear_Thigh	LLeg_Rear_Knee	1.000000	LeftLeg2	35	00000370	LeftMobilityCondition	Left Leg	55	50	0	Severable, Explodable	1.000000	000A0F2F	YaoGuaiRace	Yao Guai
000A0F32	YaoGuaiBodyPartData	Actors\YaoGuai\CharacterAssets\skeleton.nif	4	Right Foot	RLeg_Front_Ankle	RLeg_Front_Ankle	1.000000	Right Foot	35	00000371	RightMobilityCondition	Right Leg	55	0	0		1.000000	000A0F2F	YaoGuaiRace	Yao Guai
000A0F32	YaoGuaiBodyPartData	Actors\YaoGuai\CharacterAssets\skeleton.nif	5	Right Legs	RLeg_Front_Thigh	RLeg_Front_Knee	1.000000	RightLeg1	35	00000371	RightMobilityCondition	Right Leg	55	50	0	Severable, Explodable	1.000000	000A0F2F	YaoGuaiRace	Yao Guai
