NPC_FormID	NPC_EDID	RefBy_FormID	RefBy_EDID	RefBy_Signature
0011197D	DLC03AudioTemplateAngler	0011077F	LvlAngler	NPC_
0011197D	DLC03AudioTemplateAngler	001D513E	LvlSubShort	NPC_
0011197D	DLC03AudioTemplateAngler	001D57C0	LvlSubMedium	NPC_
0011197D	DLC03AudioTemplateAngler	001D57D2	LvlSubLong	NPC_
0011197D	DLC03AudioTemplateAngler	001D57D4	LvlSubHelper	NPC_
0011197D	DLC03AudioTemplateAngler	001D57D5	LvlSubLarge	NPC_
0011197D	DLC03AudioTemplateAngler	001D57D6	LvlSubGiant	NPC_
0011197D	DLC03AudioTemplateAngler	001D57D7	LvlSubMelee	NPC_
0011197D	DLC03AudioTemplateAngler	003AFDD9	LvlAnglerScorched	NPC_
0011197D	DLC03AudioTemplateAngler	003F32B5	DLC03_EncAngler05	NPC_
0011197D	DLC03AudioTemplateAngler	003F32B6	DLC03_EncAngler06	NPC_
0011197D	DLC03AudioTemplateAngler	003F32B7	DLC03_EncAngler07	NPC_
0011197D	DLC03AudioTemplateAngler	00405CCD	LvlAngler_Vault	NPC_
0011197D	DLC03AudioTemplateAngler	00891906	E09B_LvlAngler_Legendary	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	00110B26	DLC03_EncHermitCrab01Template	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	001112AD	DLC03_EncHermitCrab04	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	001112AE	DLC03_EncHermitCrab02	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	001112AF	DLC03_EncHermitCrab05_Glowing	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	001112B0	DLC03_EncHermitCrab03	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	00111541	LvlHermitCrab	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	003AFDE5	LvlHermitCrabScorched	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	00553708	E02A_LvlHermitCrab_Prime	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	005C4F30	zzz_LvlHermitCrab_Prime	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	0073BD8C	Storm_E01_BossHermitCrab	NPC_
00111B1A	DLC03AudioTemplateHermitCrab	00749CDC	Storm_E01_BossHermitCrabSleeping	NPC_
00111B3A	DLC03AudioTemplateWolf	00110A3C	DLC03_EncWolf04	NPC_
00111B3A	DLC03AudioTemplateWolf	00110A3D	DLC03_EncWolf03	NPC_
00111B3A	DLC03AudioTemplateWolf	00110A3E	DLC03_EncWolf01Template	NPC_
00111B3A	DLC03AudioTemplateWolf	00110A3F	DLC03_EncWolf02	NPC_
00111B3A	DLC03AudioTemplateWolf	00110A47	LvlWolf	NPC_
00111B3A	DLC03AudioTemplateWolf	0011118F	DLC03_EncWolf05_Glowing	NPC_
00111B3A	DLC03AudioTemplateWolf	003AFDE9	LvlWolfScorched	NPC_
00111B3A	DLC03AudioTemplateWolf	003F4C90	DLC03_EncWolf06	NPC_
00111B3A	DLC03AudioTemplateWolf	003F4C91	DLC03_EncWolf07	NPC_
00111B3A	DLC03AudioTemplateWolf	003F4C92	DLC03_EncWolf08	NPC_
00111B3A	DLC03AudioTemplateWolf	003F4C93	DLC03_EncWolf09	NPC_
00111B3A	DLC03AudioTemplateWolf	003F5E80	P01B_Mini_Random03_Actor_Wolf_Boss	NPC_
00111B3A	DLC03AudioTemplateWolf	00404AAA	P01B_Mini_Random03_Actor_Wolf_Pup	NPC_
00111B3A	DLC03AudioTemplateWolf	00405CE4	LvlWolf_Vault	NPC_
00111B3A	DLC03AudioTemplateWolf	0050ACFF	FFZ11_LvlWolfPackLeader	NPC_
00111B3A	DLC03AudioTemplateWolf	0051AAEA	FF01_DeathBlossoms_VariantEncWolf	NPC_
00111B3A	DLC03AudioTemplateWolf	0054E312	E02A_LvlWolf_Prime	NPC_
00111B3A	DLC03AudioTemplateWolf	00556DC5	E02A_LvlWolf_Standard	NPC_
00111B3A	DLC03AudioTemplateWolf	005C4F29	DEL_LvlWolf_Prime	NPC_
00111B3A	DLC03AudioTemplateWolf	005E877F	Corpse_LvlWolfScorched	NPC_
00111B3A	DLC03AudioTemplateWolf	005F579E	LvlScorchedCreature_Wolf_DailyOps	NPC_
00111B3A	DLC03AudioTemplateWolf	006B4D8C	MOON_Herd_LvlWolf	NPC_
00111B3A	DLC03AudioTemplateWolf	0074E407	Storm_Corpse_Wolf	NPC_
00111B3A	DLC03AudioTemplateWolf	0079C73B	SFS09_Habitat_Wolf	NPC_
00111B3A	DLC03AudioTemplateWolf	00804A2A	BURN_FrontierFort_LvlWolf10000	NPC_
00111B3A	DLC03AudioTemplateWolf	008513D6	Burn_BountyTarget_REG_Wolf	NPC_
00111B3A	DLC03AudioTemplateWolf	0086324F	HTO_LvlScorched_Wolf	NPC_
00111B3A	DLC03AudioTemplateWolf	008AA91E	FFZ11_LvlAlphaWolf	NPC_
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	00112037	zzzWorkshopArmorRackList	FLST
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	00371007		INFO
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	003B3871		ACHR
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	00468316	Babylon_WorkshopBlacklist	FLST
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	005D2AF6	ATX_workshop_LChar_MannequinDisplays	LVLN
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	005DBE30		ACHR
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	005DBE37		ACHR
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	005DBE38		ACHR
00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	005DBE3A		ACHR
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	00111C05	SCORE_S2_Workshop_MannequinDisplay_Male	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	00112037	zzzWorkshopArmorRackList	FLST
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	00371007		INFO
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	003B3870		ACHR
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	003E8633		ACHR
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	0044D243	76AtomicShopCell_ArmorRackMale01	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	0044D288	76AtomicShopCell_ArmorRackMale02	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	0044D292	76AtomicShopCell_ArmorRackMale03	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	00468316	Babylon_WorkshopBlacklist	FLST
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	0054B15D	babylon_workshoparmorrackmale01	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	0054B21B	zzzSCORE_S2_WorkshopPowerArmorDisplay	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	005D2AF6	ATX_workshop_LChar_MannequinDisplays	LVLN
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	005DBE17		ACHR
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	005DBE18		ACHR
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	005DBE20		ACHR
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	005DBE39		ACHR
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	005DC92E	ATX_Workshop_MannequinDisplay_Male_Clean	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	005EAC66	ATX_Workshop_MannequinDisplay_DrBones_M	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	005EB62D	ATX_Workshop_MannequinDisplay_DrBones_F	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	007DB355	zzzATX_Workshop_MannequinDisplay_Male_Ready	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	007DB357	ATX_Workshop_MannequinDisplay_Male_Victory	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	00824BD9	ATX_Workshop_MannequinDisplay_Male_Surprise	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	00824BDB	ATX_Workshop_MannequinDisplay_Male_Swooning	NPC_
00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	0087D19D	VanityLight_PreviewObject_Mannequin	NPC_
00112A1C	LvlCaveCricket	0026BB36	EWS_FL_Insects	FLST
00112A1C	LvlCaveCricket	0038F0F5	ImguiDebugDisplayList	FLST
00112A1C	LvlCaveCricket	003CAD04	MTR11_EncounterWave_RadScorpions	WAVE
00112A1C	LvlCaveCricket	003EC46C		ACHR
00112A1C	LvlCaveCricket	003FBC68	E01C_Tales_Dark_WaveTypeInsects	WAVE
00112A1C	LvlCaveCricket	00454D5B	WaveType_SFS09_Habitat_HuntersBoss	WAVE
00112A1C	LvlCaveCricket	00454D5C	WaveType_SFS09_Habitat_Hunters	WAVE
00112A1C	LvlCaveCricket	004930E0		ACHR
00112A1C	LvlCaveCricket	004F60D8	WaveTypeCaveCricket	WAVE
00112A1C	LvlCaveCricket	0051AAEE	FF01_DeathBlossoms_VariantEncCaveCricket	NPC_
00112A1C	LvlCaveCricket	00539B75		ACHR
00112A1C	LvlCaveCricket	00539B78		ACHR
00112A1C	LvlCaveCricket	00553ABE		ACHR
00112A1C	LvlCaveCricket	00553AC1		ACHR
00112A1C	LvlCaveCricket	00553AC5		ACHR
00112A1C	LvlCaveCricket	00553AC6		ACHR
00112A1C	LvlCaveCricket	00553AC7		ACHR
00112A1C	LvlCaveCricket	00553AC9		ACHR
00112A1C	LvlCaveCricket	005655E4	W05_RE_SceneZW02	QUST
00112A1C	LvlCaveCricket	005B6DDE		ACHR
00112A1C	LvlCaveCricket	005CBCE3	BS01_MQ02_WaveTypeInsectsBoss	WAVE
00112A1C	LvlCaveCricket	005D2B49	CUT_WaveType_BS01_MQ06A_Raiders_CaveFauna	WAVE
00112A1C	LvlCaveCricket	00758654		ACHR
00112A1C	LvlCaveCricket	00758655		ACHR
00112A1C	LvlCaveCricket	00758656		ACHR
00112A1C	LvlCaveCricket	0075F072		ACHR
00112A1C	LvlCaveCricket	0075F073		ACHR
00112A1C	LvlCaveCricket	0075F074		ACHR
00112A1C	LvlCaveCricket	0075F075		ACHR
00112A1C	LvlCaveCricket	0075F076		ACHR
00112B98	DLC04_EncRadRat01Template_SmallNormal	00112F00	DLC04_EncRadRat02_SmallMild	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	001131D7	DLC04_EncRadRat04_SmallMajor	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	001131DF	DLC04_EncRadRat03_LargeNormal	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	001131E0	DLC04_EncRadRat05_LargeMild	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	001131E1	DLC04_EncRadRat06_LargeMajor	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	00113B5D	DLC04_EncRadRat07_LargeMajor_Glowing	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	001D5102	LChar_GroupRats	LVLN
00112B98	DLC04_EncRadRat01Template_SmallNormal	00519680	LCharRadRat_Normal	LVLN
00112B98	DLC04_EncRadRat01Template_SmallNormal	00519682	CUT_DoNotUse_DLC04_EncRadRatScorched	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	00535589	DLC04_EncRadRat03_Scorched	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	0054A3A9	Corpse_DLC04_EncRadRat03_LargeNormal	NPC_
00112B98	DLC04_EncRadRat01Template_SmallNormal	008B58AF	WorkshopBuildableItemOverride_List	FLST
00112BEE	EncRadAnt01Template	001131D4	EncRadAnt03_Glowing	NPC_
00112BEE	EncRadAnt01Template	001131D5	EncRadAnt02	NPC_
00112BEE	EncRadAnt01Template	001131D9	EncRadAnt04	NPC_
00112BEE	EncRadAnt01Template	001131DA	EncRadAnt05	NPC_
00112BEE	EncRadAnt01Template	001131DB	EncRadAnt06_Glowing	NPC_
00112BEE	EncRadAnt01Template	001131DC	EncRadAnt07	NPC_
00112BEE	EncRadAnt01Template	001131DD	EncRadAnt08	NPC_
00112BEE	EncRadAnt01Template	001131DE	EncRadAnt09_Glowing	NPC_
00112BEE	EncRadAnt01Template	00314346	test_WarehouseTestAmbushesTerminal	TERM
00112BEE	EncRadAnt01Template	0034689E	test_WarehouseTestDefaultBehaviorTerminal	TERM
00112BEE	EncRadAnt01Template	003F474B	EncRadAnt10	NPC_
00112BEE	EncRadAnt01Template	003F474C	EncRadAnt11	NPC_
00112BEE	EncRadAnt01Template	003F474D	EncRadAnt12	NPC_
00112BEE	EncRadAnt01Template	003F474E	EncRadAnt13	NPC_
00112BEE	EncRadAnt01Template	003F474F	EncRadAnt14	NPC_
00112BEE	EncRadAnt01Template	00519677	LCharRadAnt_Normal	LVLN
00112BEE	EncRadAnt01Template	0051967B	DoNotUse_EncRadAntScorched	NPC_
00112C7E	DLC04EncBrahmiluff01Template	00112C86	DLC04EncBrahmiluff02	NPC_
00112C7E	DLC04EncBrahmiluff01Template	00112C87	DLC04EncBrahmiluff03	NPC_
00112C7E	DLC04EncBrahmiluff01Template	00113256	LCharBrahmiluff	LVLN
00112C7E	DLC04EncBrahmiluff01Template	00114935	DLC04EncBrahmiluffMarket	NPC_
00112C86	DLC04EncBrahmiluff02	00113256	LCharBrahmiluff	LVLN
00112C86	DLC04EncBrahmiluff02	00314346	test_WarehouseTestAmbushesTerminal	TERM
00112C86	DLC04EncBrahmiluff02	0034689E	test_WarehouseTestDefaultBehaviorTerminal	TERM
00112C87	DLC04EncBrahmiluff03	00113256	LCharBrahmiluff	LVLN
00112EDA	EncCaveCricket01Template	00112EDB	EncCaveCricket02	NPC_
00112EDA	EncCaveCricket01Template	001131D3	EncCaveCricket03	NPC_
00112EDA	EncCaveCricket01Template	001131D8	EncCaveCricket04_Glowing	NPC_
00112EDA	EncCaveCricket01Template	00113B2D	EncCaveCricket01Black	NPC_
00112EDA	EncCaveCricket01Template	00314346	test_WarehouseTestAmbushesTerminal	TERM
00112EDA	EncCaveCricket01Template	0034689E	test_WarehouseTestDefaultBehaviorTerminal	TERM
00112EDA	EncCaveCricket01Template	003F36BA	EncCaveCricket05	NPC_
00112EDA	EncCaveCricket01Template	003F36BB	EncCaveCricket06	NPC_
00112EDA	EncCaveCricket01Template	003F36BC	EncCaveCricket07	NPC_
00112EDA	EncCaveCricket01Template	0040AA70		ACHR
00112EDA	EncCaveCricket01Template	0040AA71		ACHR
00112EDA	EncCaveCricket01Template	0040AA72		ACHR
00112EDA	EncCaveCricket01Template	0040AA90		ACHR
00112EDA	EncCaveCricket01Template	0040AF53		ACHR
00112EDA	EncCaveCricket01Template	00495088	Loot_CorpseCaveCricketScorchedEmpty	NPC_
00112EDA	EncCaveCricket01Template	0050F83A	Loot_CorpseCaveCricketScorched	NPC_
00112EDA	EncCaveCricket01Template	00519641	LCharCaveCricket_Normal	LVLN
00112EDA	EncCaveCricket01Template	0078C583	RD01_Enc05_CaveCricket	NPC_
00112EDB	EncCaveCricket02	00519641	LCharCaveCricket_Normal	LVLN
00112EF5	LvlRadAnt	0026BB36	EWS_FL_Insects	FLST
00112EF5	LvlRadAnt	0035EBFD	RE_AssaultMP04	QUST
00112EF5	LvlRadAnt	0038F0F5	ImguiDebugDisplayList	FLST
00112EF5	LvlRadAnt	003C24F7	EWS_FL_SpecialFFZ17	FLST
00112EF5	LvlRadAnt	003EC47F		ACHR
00112EF5	LvlRadAnt	003FBC68	E01C_Tales_Dark_WaveTypeInsects	WAVE
00112EF5	LvlRadAnt	00417FCB		ACHR
00112EF5	LvlRadAnt	00417FCC		ACHR
00112EF5	LvlRadAnt	004648C3	E01C_Tales_Dark	QUST
00112EF5	LvlRadAnt	004F3FB8	EWS_FL_RadAnt	FLST
00112EF5	LvlRadAnt	004F60C6	WaveTypeRadAnt	WAVE
00112EF5	LvlRadAnt	0053B6BE		ACHR
00112EF5	LvlRadAnt	0056A0BF	W05_RE_AssaultZW06	QUST
00112EF5	LvlRadAnt	0058B909		ACHR
00112EF5	LvlRadAnt	0058B90A		ACHR
00112EF5	LvlRadAnt	0058C9A7		ACHR
00112EF5	LvlRadAnt	0058C9A9		ACHR
00112EF5	LvlRadAnt	00634D12	WaveType_E09B_Wheel_Ghouls_RadAnts	WAVE
00112EF5	LvlRadAnt	00635B97	WaveType_SpecialFFZ17_PlayerHunters	WAVE
00112EF5	LvlRadAnt	006F5727		ACHR
00112EF5	LvlRadAnt	006F5728		ACHR
00112EF5	LvlRadAnt	006F5729		ACHR
00112EF5	LvlRadAnt	006F572A		ACHR
00112EF5	LvlRadAnt	006F572B		ACHR
00112EF5	LvlRadAnt	007493A8	Storm_RE_SceneRK02	QUST
00112EFE	LvlRadRat	002ED907		ACHR
00112EFE	LvlRadRat	0038F0F5	ImguiDebugDisplayList	FLST
00112EFE	LvlRadRat	003B70C2	SQ_AnimalTaming	QUST
00112EFE	LvlRadRat	003E0D65		ACHR
00112EFE	LvlRadRat	003E0D66		ACHR
00112EFE	LvlRadRat	003E0D67		ACHR
00112EFE	LvlRadRat	00454D5D	WaveType_SFS09_Habitat_ScavengersBoss	WAVE
00112EFE	LvlRadRat	00454D5E	WaveType_SFS09_Habitat_Scavengers	WAVE
00112EFE	LvlRadRat	00478F23		ACHR
00112EFE	LvlRadRat	0047CF2D		ACHR
00112EFE	LvlRadRat	0047F052		ACHR
00112EFE	LvlRadRat	0047F059		ACHR
00112EFE	LvlRadRat	00482462		ACHR
00112EFE	LvlRadRat	004930DC		ACHR
00112EFE	LvlRadRat	004F3FBA	EWS_FL_Rats	FLST
00112EFE	LvlRadRat	004F60C8	WaveTypeRadRat	WAVE
00112EFE	LvlRadRat	0058D589		ACHR
00112EFE	LvlRadRat	0058D58A		ACHR
00112EFE	LvlRadRat	0059240A		ACHR
00112EFE	LvlRadRat	0059240B		ACHR
00112EFE	LvlRadRat	0059240C		ACHR
00112EFE	LvlRadRat	00634D0F	WaveType_E09B_Wheel_Anglers_RadRats	WAVE
00112EFE	LvlRadRat	006CCA87		ACHR
00112EFE	LvlRadRat	006CCA8B		ACHR
00112EFE	LvlRadRat	006D2295		ACHR
00112EFE	LvlRadRat	006F77D6		ACHR
00112EFE	LvlRadRat	006F77D7		ACHR
00112EFE	LvlRadRat	006F8387		ACHR
00112EFE	LvlRadRat	006F838D		ACHR
00112EFE	LvlRadRat	007352EF	Storm_MQ07_LowerAtrium_StorageRoom_WaveEncounterType	WAVE
00112EFE	LvlRadRat	0073CBF9		ACHR
00112EFE	LvlRadRat	0075EC65		ACHR
00112EFE	LvlRadRat	0075EC6B		ACHR
00112EFE	LvlRadRat	0075EC7D		ACHR
00112EFE	LvlRadRat	0083FDEA		ACHR
00112EFE	LvlRadRat	0083FDEC		ACHR
00112EFE	LvlRadRat	0083FDED		ACHR
00112F00	DLC04_EncRadRat02_SmallMild	00314346	test_WarehouseTestAmbushesTerminal	TERM
00112F00	DLC04_EncRadRat02_SmallMild	0034689E	test_WarehouseTestDefaultBehaviorTerminal	TERM
00112F00	DLC04_EncRadRat02_SmallMild	00519680	LCharRadRat_Normal	LVLN
001131D3	EncCaveCricket03	00519641	LCharCaveCricket_Normal	LVLN
001131D4	EncRadAnt03_Glowing	001131DB	EncRadAnt06_Glowing	NPC_
001131D4	EncRadAnt03_Glowing	00519677	LCharRadAnt_Normal	LVLN
001131D4	EncRadAnt03_Glowing	00519679	LCharRadAnt_Glowing	LVLN
001131D5	EncRadAnt02	0046F232		ACHR
001131D5	EncRadAnt02	00519677	LCharRadAnt_Normal	LVLN
001131D7	DLC04_EncRadRat04_SmallMajor	001131E1	DLC04_EncRadRat06_LargeMajor	NPC_
001131D7	DLC04_EncRadRat04_SmallMajor	00519680	LCharRadRat_Normal	LVLN
001131D7	DLC04_EncRadRat04_SmallMajor	00519682	CUT_DoNotUse_DLC04_EncRadRatScorched	NPC_
001131D8	EncCaveCricket04_Glowing	00112EDE	LCharCaveCricket	LVLN
001131D8	EncCaveCricket04_Glowing	00519641	LCharCaveCricket_Normal	LVLN
001131D9	EncRadAnt04	00519677	LCharRadAnt_Normal	LVLN
001131DA	EncRadAnt05	00519677	LCharRadAnt_Normal	LVLN
001131DB	EncRadAnt06_Glowing	00519677	LCharRadAnt_Normal	LVLN
001131DB	EncRadAnt06_Glowing	00519679	LCharRadAnt_Glowing	LVLN
001131DC	EncRadAnt07	00519677	LCharRadAnt_Normal	LVLN
001131DD	EncRadAnt08	00519677	LCharRadAnt_Normal	LVLN
001131DE	EncRadAnt09_Glowing	00519677	LCharRadAnt_Normal	LVLN
001131DE	EncRadAnt09_Glowing	00519679	LCharRadAnt_Glowing	LVLN
001131DF	DLC04_EncRadRat03_LargeNormal	00421488		ACHR
001131DF	DLC04_EncRadRat03_LargeNormal	0046838D		ACHR
001131DF	DLC04_EncRadRat03_LargeNormal	00519680	LCharRadRat_Normal	LVLN
001131E0	DLC04_EncRadRat05_LargeMild	00519680	LCharRadRat_Normal	LVLN
001131E1	DLC04_EncRadRat06_LargeMajor	00519680	LCharRadRat_Normal	LVLN
001136FC	AudioTemplateCricket	00112A1C	LvlCaveCricket	NPC_
001136FC	AudioTemplateCricket	00112EDA	EncCaveCricket01Template	NPC_
001136FC	AudioTemplateCricket	00112EDB	EncCaveCricket02	NPC_
001136FC	AudioTemplateCricket	001131D3	EncCaveCricket03	NPC_
001136FC	AudioTemplateCricket	001131D8	EncCaveCricket04_Glowing	NPC_
001136FC	AudioTemplateCricket	00113B2D	EncCaveCricket01Black	NPC_
001136FC	AudioTemplateCricket	003AFDED	LvlCaveCricketScorched	NPC_
001136FC	AudioTemplateCricket	003F36BA	EncCaveCricket05	NPC_
001136FC	AudioTemplateCricket	003F36BB	EncCaveCricket06	NPC_
001136FC	AudioTemplateCricket	003F36BC	EncCaveCricket07	NPC_
001136FC	AudioTemplateCricket	003F7FF6	LvlCaveCricketGlowing	NPC_
001136FC	AudioTemplateCricket	00405CD0	LvlCaveCricket_Vault	NPC_
001136FC	AudioTemplateCricket	0040C32C	LvlCaveCricket_Vault_NormalXP	NPC_
001136FC	AudioTemplateCricket	00495088	Loot_CorpseCaveCricketScorchedEmpty	NPC_
001136FC	AudioTemplateCricket	0050F83A	Loot_CorpseCaveCricketScorched	NPC_
001136FC	AudioTemplateCricket	0051AAEE	FF01_DeathBlossoms_VariantEncCaveCricket	NPC_
001136FC	AudioTemplateCricket	005485D0	EncCaveCricket01_WL005	NPC_
001136FC	AudioTemplateCricket	0054A3A8	Loot_Corpse_EncCaveCricket	NPC_
001136FC	AudioTemplateCricket	0054B393	LvlCaveCricket_WL005	NPC_
001136FC	AudioTemplateCricket	00553710	E02A_LvlCaveCricket_Prime	NPC_
001136FC	AudioTemplateCricket	00583E2E	E05_Radiation_RadCricket	NPC_
001136FC	AudioTemplateCricket	005C4F23	zzz_LvlCaveCricket_Prime	NPC_
001136FC	AudioTemplateCricket	005F57A2	LvlScorchedCreature_CaveCricket_DailyOps	NPC_
001136FC	AudioTemplateCricket	0078C583	RD01_Enc05_CaveCricket	NPC_
00113AF9	DLC04AudioTemplateSwarm	0005F9CE	EncBeeSwarm01Template	NPC_
00113AF9	DLC04AudioTemplateSwarm	004DEAB1	EncBeeSwarm02	NPC_
00113AF9	DLC04AudioTemplateSwarm	004DEAB2	EncBeeSwarm03	NPC_
00113AF9	DLC04AudioTemplateSwarm	004DEAB3	EncBeeSwarm04	NPC_
00113AF9	DLC04AudioTemplateSwarm	004DEAB5	LvlBeeSwarm	NPC_
00113AF9	DLC04AudioTemplateSwarm	004E369B	EncBeeSwarm00	NPC_
00113AF9	DLC04AudioTemplateSwarm	006A9F01	MOON_Herd_EncBeeSwarm03	NPC_
00113AF9	DLC04AudioTemplateSwarm	006A9F07	MOON_Herd_LvlBeeSwarm	NPC_
00113B5D	DLC04_EncRadRat07_LargeMajor_Glowing	00519680	LCharRadRat_Normal	LVLN
00113DA3	DLC04AudioTemplateRadrat	00112B98	DLC04_EncRadRat01Template_SmallNormal	NPC_
00113DA3	DLC04AudioTemplateRadrat	00112EFE	LvlRadRat	NPC_
00113DA3	DLC04AudioTemplateRadrat	00112F00	DLC04_EncRadRat02_SmallMild	NPC_
00113DA3	DLC04AudioTemplateRadrat	001131D7	DLC04_EncRadRat04_SmallMajor	NPC_
00113DA3	DLC04AudioTemplateRadrat	001131DF	DLC04_EncRadRat03_LargeNormal	NPC_
00113DA3	DLC04AudioTemplateRadrat	001131E0	DLC04_EncRadRat05_LargeMild	NPC_
00113DA3	DLC04AudioTemplateRadrat	001131E1	DLC04_EncRadRat06_LargeMajor	NPC_
00113DA3	DLC04AudioTemplateRadrat	00113B5D	DLC04_EncRadRat07_LargeMajor_Glowing	NPC_
00113DA3	DLC04AudioTemplateRadrat	003B7F3A	RE_SceneDWD01_LvlRadRat	NPC_
00113DA3	DLC04AudioTemplateRadrat	00519682	CUT_DoNotUse_DLC04_EncRadRatScorched	NPC_
00113DA3	DLC04AudioTemplateRadrat	00535589	DLC04_EncRadRat03_Scorched	NPC_
00113DA3	DLC04AudioTemplateRadrat	0053558A	LvlRadRatScorched	NPC_
00113DA3	DLC04AudioTemplateRadrat	0054A3A9	Corpse_DLC04_EncRadRat03_LargeNormal	NPC_
00113DA3	DLC04AudioTemplateRadrat	00556DCB	E02A_LvlRadRat_Standard	NPC_
00115EDA	LvlCritterBeaver	0000412E	BeaverDam	MSTT
00115EDA	LvlCritterBeaver	0005A71E		ACHR
00115EDA	LvlCritterBeaver	0005A71F		ACHR
00115EDA	LvlCritterBeaver	0005A722		ACHR
00115EDA	LvlCritterBeaver	0005A723		ACHR
00115EDA	LvlCritterBeaver	0005A724		ACHR
00115EDA	LvlCritterBeaver	0005A725		ACHR
00115EDA	LvlCritterBeaver	000851D9	RE_SceneKMK07	QUST
00115EDA	LvlCritterBeaver	0026BA88	EWS_FL_Beavers	FLST
00115EDA	LvlCritterBeaver	003382DD		ACHR
00115EDA	LvlCritterBeaver	0037AF09		ACHR
00115EDA	LvlCritterBeaver	0037AF0A		ACHR
00115EDA	LvlCritterBeaver	0037AF0B		ACHR
00115EDA	LvlCritterBeaver	00380B9E		ACHR
00115EDA	LvlCritterBeaver	00380B9F		ACHR
00115EDA	LvlCritterBeaver	00380BA0		ACHR
00115EDA	LvlCritterBeaver	00380BB3		ACHR
00115EDA	LvlCritterBeaver	00380BB4		ACHR
00115EDA	LvlCritterBeaver	00380BB5		ACHR
00115EDA	LvlCritterBeaver	00380BB6		ACHR
00115EDA	LvlCritterBeaver	00380BC8		ACHR
00115EDA	LvlCritterBeaver	00380BC9		ACHR
00115EDA	LvlCritterBeaver	00380BCA		ACHR
00115EDA	LvlCritterBeaver	00380BCB		ACHR
00115EDA	LvlCritterBeaver	00380BD6		ACHR
00115EDA	LvlCritterBeaver	00380BD7		ACHR
00115EDA	LvlCritterBeaver	00380BD8		ACHR
00115EDA	LvlCritterBeaver	0038F0F5	ImguiDebugDisplayList	FLST
00115EDA	LvlCritterBeaver	00396C23		ACHR
00115EDA	LvlCritterBeaver	003B70C2	SQ_AnimalTaming	QUST
00115EDA	LvlCritterBeaver	0043CC8F		ACHR
00115EDA	LvlCritterBeaver	004429B5		ACHR
00115EDA	LvlCritterBeaver	004429BC		ACHR
00115EDA	LvlCritterBeaver	004429BD		ACHR
00115EDA	LvlCritterBeaver	004EC24C		ACHR
00115EDA	LvlCritterBeaver	004F60AA	WaveTypeBeavers	WAVE
00115EDA	LvlCritterBeaver	0052252B		ACHR
