ALCH_FormID	ALCH_EDID	EffectCount	EffectIndex	MGEF_FormID	MGEF_EDID	MGEF_FULL	EFIT_EffectID	EFIT_Magnitude	EFIT_Area	EFIT_Duration	EFIT_Unknown	MAGG_GLOB_FormID	MAGG_GLOB_EDID	MAGG_GLOB_FULL	DURG_GLOB_FormID	DURG_GLOB_EDID	DURG_GLOB_FULL	EIES_FormID	EIES_EDID	EIES_FULL	CODG_GLOB_FormID	CODG_GLOB_EDID	CODG_GLOB_FULL	CODV_CooldownValue
001142F9	RadantMeatCooked	4	3	00150733	FortifyCarryWeightFood	Fortify Carry Weight Food	2	15.000000	0	1800		002DBFB6	SURV_Food_Effect_FortifyCarryCapacity_Mag_1_Low		002DBF92	SURV_Food_Effect_Any_Dur_1_Short								0
001142FA	CaveCricketMeatCooked	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
001142FA	CaveCricketMeatCooked	4	1	00026874	SURV_Food_Effect	SURV_Food_Effect	4	1800.000000	0	0		002DBF7E	SURV_Food_RestoreHunger_Mag_3_Medium											0
001142FA	CaveCricketMeatCooked	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	25		002DB628	SURV_Food_Heal_Mag_3_Medium_Improved		002DB4F2	SURV_Food_Heal_Dur_Standard								0
001142FA	CaveCricketMeatCooked	4	3	0022699F	FortifyResistEnergyFood	Fortify Energy Resist Food	2	10.000000	0	1800		002DBFB0	SURV_Food_Effect_FortifyResistEnergy_Mag_1_Low		002DBF92	SURV_Food_Effect_Any_Dur_1_Short								0
0000BAEF	BlackberryFruit	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	0	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
0000BAEF	BlackberryFruit	3	1	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect	0	5.000000	0	0		002DBF86	SURV_Food_DiseaseChance_Mag_2_Medium											0
0000BAEF	BlackberryFruit	3	2	00026874	SURV_Food_Effect	SURV_Food_Effect	0	0.000000	0	0		002DBF7C	SURV_Food_RestoreHunger_Mag_2_Small											0
00081FDB	StranglerBloomHerb	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	0	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
00081FDB	StranglerBloomHerb	3	1	00026874	SURV_Food_Effect	SURV_Food_Effect	0	120.000000	0	0		002DBF84	SURV_Food_RestoreHunger_Mag_0_Herb											0
00081FDB	StranglerBloomHerb	3	2	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect	0	0.000000	0	0		002DBF85	SURV_Food_DiseaseChance_Mag_1_Low											0
00081FDE	SFM04_Organic_RadShield	4	0	000197D3	SURV_AddThirst_Potion_Effect_Chem	Chems: Thirst	1	0.000000	0	0		00019941	SURV_Chem_AddThirstSize_2_Normal											0
00081FDE	SFM04_Organic_RadShield	4	1	007A76AE	GHL_SURV_Chem_Effect	GHL_SURV_Chem_Effect	4	0.000000	0	0		007A7688	GHL_SURV_Chem_RestoreFeral_Mag_3_Medium											0
00081FDE	SFM04_Organic_RadShield	4	2	007F67EE	FortifyResistRadExposure_RadXNoSuppress	Resist Radiation Exposure	5	600.000000	0	900														0
00081FDE	SFM04_Organic_RadShield	4	3	0046E26F	FortifyResistRadIngestion_RadX	Resist Radiation Ingestion	6	600.000000	0	900														0
0011C0C2	AshRoseHerb	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	0	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
0011C0C2	AshRoseHerb	3	1	00026874	SURV_Food_Effect	SURV_Food_Effect	0	120.000000	0	0		002DBF84	SURV_Food_RestoreHunger_Mag_0_Herb											0
0011C0C2	AshRoseHerb	3	2	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect	0	0.000000	0	0		002DBF85	SURV_Food_DiseaseChance_Mag_1_Low											0
00050DC9	StranglerPodHerb	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	0	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
00050DC9	StranglerPodHerb	3	1	00026874	SURV_Food_Effect	SURV_Food_Effect	0	120.000000	0	0		002DBF84	SURV_Food_RestoreHunger_Mag_0_Herb											0
00050DC9	StranglerPodHerb	3	2	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect	0	0.000000	0	0		002DBF85	SURV_Food_DiseaseChance_Mag_1_Low											0
00120C9B	CompanyTea_RSVP02	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
00120C9B	CompanyTea_RSVP02	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		0050FD00	SURV_Drink_RestoreThirst_Mag_1_Large											0
00120C9B	CompanyTea_RSVP02	4	2	002DBFC8	FortifyActionPointRegenFood	+AP Regen Food	1	0.000000	0	3600		0037F814	SURV_Food_Effect_APRegen_Mag_4_VeryHigh		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
00120C9B	CompanyTea_RSVP02	4	3	0007DFE9	SURV_IncreaseDiseaseResistance_Food_Effect	Disease Resistance	2	20.000000	0	3600		002DBFA9	SURV_Food_Effect_DiseaseChanceReduction_Mag_3_High		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
0012C48E	FirecrackerBerryFruit	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	0	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
0012C48E	FirecrackerBerryFruit	3	1	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect	0	5.000000	0	0		002DBF86	SURV_Food_DiseaseChance_Mag_2_Medium											0
0012C48E	FirecrackerBerryFruit	3	2	00026874	SURV_Food_Effect	SURV_Food_Effect	0	0.000000	0	0		002DBF7C	SURV_Food_RestoreHunger_Mag_2_Small											0
0012D42C	CranberryMeatballGrinderGourmet	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	1	2.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
0012D42C	CranberryMeatballGrinderGourmet	4	1	00026874	SURV_Food_Effect	SURV_Food_Effect	2	0.000000	0	0		002DBF83	SURV_Food_RestoreHunger_Mag_5_VeryLarge_Improved											0
0012D42C	CranberryMeatballGrinderGourmet	4	2	0000397E	RestoreHealthFood	Restore Health	3	0.000000	0	25		004351E4	SURV_Food_Heal_Mag_5_Gourmet		002DB4F2	SURV_Food_Heal_Dur_Standard								0
0012D42C	CranberryMeatballGrinderGourmet	4	3	00150731	FortifyHealthFood	Fortify Health Food	4	0.000000	0	5400		002DBF9A	SURV_Food_Effect_HealthMax_Mag_3_High		002DBF94	SURV_Food_Effect_Any_Dur_3_Long								0
000933EA	SapVegetable	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	0	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
000933EA	SapVegetable	3	1	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect	0	5.000000	0	0		002DBF86	SURV_Food_DiseaseChance_Mag_2_Medium											0
000933EA	SapVegetable	3	2	00026874	SURV_Food_Effect	SURV_Food_Effect	0	0.000000	0	0		002DBF7C	SURV_Food_RestoreHunger_Mag_2_Small											0
000045C9	TrackingDart	1	0	000045CA	TrackingDartEffect	Tracking Dart	1	0.000000	0	3600					002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
000115E0	SFS01_Brew_TaterShine	9	0	00134836	SURV_Drink_Effect	SURV_Drink_Effect	7	900.000000	0	0		00284962	SURV_Drink_RestoreThirst_Mag_1_Normal											0
000115E0	SFS01_Brew_TaterShine	9	1	001B5B29	FortifyLuckMagazineLiveLove	Live & Love - Fortify Luck	8	1.000000	0	0														0
000115E0	SFS01_Brew_TaterShine	9	2	00102252	FortifyCharismaAlcohol	Alcohol: Fortify Charisma	1	1.000000	0	300														0
000115E0	SFS01_Brew_TaterShine	9	3	0018E145	PerkHappyGoLuckyFortifyLuck	Happy-Go-Lucky - Fortify Luck	2	2.000000	0	300														0
000115E0	SFS01_Brew_TaterShine	9	4	00245EF2	AddictionOddsAlcohol	Chance Addiction Alcohol	9	25.000000	0	0														0
000115E0	SFS01_Brew_TaterShine	9	5	0018E146	PerkHappyGoLucky02FortifyLuck	Happy-Go-Lucky02 - Fortify Luck	3	3.000000	0	300														0
000115E0	SFS01_Brew_TaterShine	9	6	00102253	FortifyStrengthAlcohol	Alcohol: Fortify Strength	4	1.000000	0	300														0
000115E0	SFS01_Brew_TaterShine	9	7	00102254	ReduceIntelligenceAlcohol	Alcohol: Reduce Intelligence	5	1.000000	0	300														0
000115E0	SFS01_Brew_TaterShine	9	8	000AA8A9	FortifyHealthAlcohol	Alcohol: Fortify Health	6	25.000000	0	300														0
000115E2	SFS01_Brew_MuttberryShine	9	0	00134836	SURV_Drink_Effect	SURV_Drink_Effect	7	900.000000	0	0		00284962	SURV_Drink_RestoreThirst_Mag_1_Normal											0
000115E2	SFS01_Brew_MuttberryShine	9	1	001B5B29	FortifyLuckMagazineLiveLove	Live & Love - Fortify Luck	8	1.000000	0	0														0
000115E2	SFS01_Brew_MuttberryShine	9	2	00102252	FortifyCharismaAlcohol	Alcohol: Fortify Charisma	1	1.000000	0	300														0
000115E2	SFS01_Brew_MuttberryShine	9	3	0018E145	PerkHappyGoLuckyFortifyLuck	Happy-Go-Lucky - Fortify Luck	2	2.000000	0	300														0
000115E2	SFS01_Brew_MuttberryShine	9	4	00245EF2	AddictionOddsAlcohol	Chance Addiction Alcohol	9	25.000000	0	0														0
000115E2	SFS01_Brew_MuttberryShine	9	5	0018E146	PerkHappyGoLucky02FortifyLuck	Happy-Go-Lucky02 - Fortify Luck	3	3.000000	0	300														0
000115E2	SFS01_Brew_MuttberryShine	9	6	00102253	FortifyStrengthAlcohol	Alcohol: Fortify Strength	4	1.000000	0	300														0
000115E2	SFS01_Brew_MuttberryShine	9	7	00102254	ReduceIntelligenceAlcohol	Alcohol: Reduce Intelligence	5	1.000000	0	300														0
000115E2	SFS01_Brew_MuttberryShine	9	8	000AA8A9	FortifyHealthAlcohol	Alcohol: Fortify Health	6	25.000000	0	300														0
000115E3	SFS01_Brew_SundayShine	9	0	00134836	SURV_Drink_Effect	SURV_Drink_Effect	7	900.000000	0	0		00284962	SURV_Drink_RestoreThirst_Mag_1_Normal											0
000115E3	SFS01_Brew_SundayShine	9	1	001B5B29	FortifyLuckMagazineLiveLove	Live & Love - Fortify Luck	8	1.000000	0	0														0
000115E3	SFS01_Brew_SundayShine	9	2	00102252	FortifyCharismaAlcohol	Alcohol: Fortify Charisma	1	1.000000	0	300														0
000115E3	SFS01_Brew_SundayShine	9	3	0018E145	PerkHappyGoLuckyFortifyLuck	Happy-Go-Lucky - Fortify Luck	2	2.000000	0	300														0
000115E3	SFS01_Brew_SundayShine	9	4	00245EF2	AddictionOddsAlcohol	Chance Addiction Alcohol	9	25.000000	0	0														0
000115E3	SFS01_Brew_SundayShine	9	5	0018E146	PerkHappyGoLucky02FortifyLuck	Happy-Go-Lucky02 - Fortify Luck	3	3.000000	0	300														0
000115E3	SFS01_Brew_SundayShine	9	6	00102253	FortifyStrengthAlcohol	Alcohol: Fortify Strength	4	1.000000	0	300														0
000115E3	SFS01_Brew_SundayShine	9	7	00102254	ReduceIntelligenceAlcohol	Alcohol: Reduce Intelligence	5	1.000000	0	300														0
000115E3	SFS01_Brew_SundayShine	9	8	000AA8A9	FortifyHealthAlcohol	Alcohol: Fortify Health	6	25.000000	0	300														0
0000CF92	WaterToxic	3	0	00284970	SURV_DiseaseVector_Drink_Effect	SURV_DiseaseVector_Drink_Effect	0	0.000000	0	0		002DBF88	SURV_Food_DiseaseChance_Mag_4_VeryHigh											0
0000CF92	WaterToxic	3	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	0	900.000000	0	0		00284962	SURV_Drink_RestoreThirst_Mag_1_Normal											0
0000CF92	WaterToxic	3	2	00024056	DamageRadiationEating	Eating: Radiation Damage	0	30.000000	0	0		0009210D	SURV_Food_RadiationDamage_Mag_5_Extreme											0
00142950	MegaSlothMushroomVegetable	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	0	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
00142950	MegaSlothMushroomVegetable	3	1	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect	0	5.000000	0	0		002DBF86	SURV_Food_DiseaseChance_Mag_2_Medium											0
00142950	MegaSlothMushroomVegetable	3	2	00026874	SURV_Food_Effect	SURV_Food_Effect	0	900.000000	0	0		002DBF7C	SURV_Food_RestoreHunger_Mag_2_Small											0
00117B43	MoM_PhantomDevice	6	0	00102B70	ChameleonEffectStealthBoy	Stealth Field	2	99.000000	0	30														0
00117B43	MoM_PhantomDevice	6	1	002BDB3B	MoM_PhantomDevice_TransitionEffect	Phantom Device	3	0.000000	0	30														0
00117B43	MoM_PhantomDevice	6	2	00522670	MoM_PhantomDevice_HalluciGenEffect_15	Phantom Gas	1	0.000000	250	0														0
00117B43	MoM_PhantomDevice	6	3	00102B70	ChameleonEffectStealthBoy	Stealth Field	4	99.000000	0	60														0
00117B43	MoM_PhantomDevice	6	4	002BDB3B	MoM_PhantomDevice_TransitionEffect	Phantom Device	5	0.000000	0	60														0
00117B43	MoM_PhantomDevice	6	5	00521936	MoM_PhantomDevice_HalluciGenEffect	Phantom Gas	6	0.000000	250	0														0
0008E922	MothmanEgg	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	0	0.000000	0	0		002DBF8F	SURV_Food_RadiationDamage_Mag_4_VeryHigh											0
0008E922	MothmanEgg	3	1	0009A41B	SURV_DiseaseVector_Food_Effect	SURV_DiseaseVector_Food_Effect	0	0.000000	0	0		002DBF87	SURV_Food_DiseaseChance_Mag_3_High											0
0008E922	MothmanEgg	3	2	00026874	SURV_Food_Effect	SURV_Food_Effect	0	0.000000	0	0		002DBF7C	SURV_Food_RestoreHunger_Mag_2_Small											0
000522F7	HealingSalve	1	0	0021DDB8	StimpakRestoreHealth	Restore Health	1	4.000000	0	5														0
0012DB3D	Cream	3	0	00134836	SURV_Drink_Effect	SURV_Drink_Effect	2	900.000000	0	0		00284962	SURV_Drink_RestoreThirst_Mag_1_Normal											0
0012DB3D	Cream	3	1	0000397E	RestoreHealthFood	Restore Health	1	2.000000	0	10														0
0012DB3D	Cream	3	2	00284970	SURV_DiseaseVector_Drink_Effect	SURV_DiseaseVector_Drink_Effect	3	5.000000	0	0														0
0003E053	RadToadEggCooked	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
0003E053	RadToadEggCooked	4	1	00026874	SURV_Food_Effect	SURV_Food_Effect	4	0.000000	0	0		002DBF7E	SURV_Food_RestoreHunger_Mag_3_Medium											0
0003E053	RadToadEggCooked	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	25		002DB628	SURV_Food_Heal_Mag_3_Medium_Improved		002DB4F2	SURV_Food_Heal_Dur_Standard								0
0003E053	RadToadEggCooked	4	3	0015072D	FortifyEnduranceFood	Fortify Endurance Food	2	1.000000	0	1800		002DBF95	SURV_Food_Effect_SPECIAL_Mag_1_Low		002DBF92	SURV_Food_Effect_Any_Dur_1_Short								0
0003E055	RadToadLegCooked	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
0003E055	RadToadLegCooked	4	1	00026874	SURV_Food_Effect	SURV_Food_Effect	4	0.000000	0	0		002DBF7D	SURV_Food_RestoreHunger_Mag_2_Small_Improved											0
0003E055	RadToadLegCooked	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	25		002DB628	SURV_Food_Heal_Mag_3_Medium_Improved		002DB4F2	SURV_Food_Heal_Dur_Standard								0
0003E055	RadToadLegCooked	4	3	00150733	FortifyCarryWeightFood	Fortify Carry Weight Food	2	15.000000	0	1800		002DBFB6	SURV_Food_Effect_FortifyCarryCapacity_Mag_1_Low		002DBF92	SURV_Food_Effect_Any_Dur_1_Short								0
002944CA	AnglerLureWeedVegetableCooked	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	2.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
002944CA	AnglerLureWeedVegetableCooked	4	1	00026874	SURV_Food_Effect	SURV_Food_Effect	4	0.000000	0	0		002DBF7D	SURV_Food_RestoreHunger_Mag_2_Small_Improved											0
002944CA	AnglerLureWeedVegetableCooked	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	25		002DB628	SURV_Food_Heal_Mag_3_Medium_Improved		002DB4F2	SURV_Food_Heal_Dur_Standard								0
002944CA	AnglerLureWeedVegetableCooked	4	3	002DBFC6	FortifyLuckFood	Fortify Luck Food	2	1.000000	0	1800		002DBF95	SURV_Food_Effect_SPECIAL_Mag_1_Low		002DBF92	SURV_Food_Effect_Any_Dur_1_Short								0
002944CD	AshRoseHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944CD	AshRoseHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944CD	AshRoseHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944CD	AshRoseHerbTastyTea	4	3	002DBFC3	FortifyCharismaFood	Fortify Charisma Food	2	0.000000	0	3600		002DBF96	SURV_Food_Effect_SPECIAL_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944D2	AsterHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944D2	AsterHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944D2	AsterHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944D2	AsterHerbTastyTea	4	3	002DBFC5	FortifyIntelligenceFood	Fortify Intelligence Food	2	2.000000	0	3600		002DBF96	SURV_Food_Effect_SPECIAL_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944D3	BloodbloomHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944D3	BloodbloomHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944D3	BloodbloomHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944D3	BloodbloomHerbTastyTea	4	3	00150735	FortifyResistPoisonFood	Fortify Poison Resist Food	2	10.000000	0	3600		002DBFAE	SURV_Food_Effect_FortifyResistPoison_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944D8	CarrotFlowerHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944D8	CarrotFlowerHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944D8	CarrotFlowerHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944D8	CarrotFlowerHerbTastyTea	4	3	0015072C	FortifyPerceptionFood	Fortify Perception Food	2	2.000000	0	3600		002DBF96	SURV_Food_Effect_SPECIAL_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944D9	FernFlowerHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944D9	FernFlowerHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944D9	FernFlowerHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944D9	FernFlowerHerbTastyTea	4	3	0015072E	FortifyStrengthFood	Fortify Strength Food	2	2.000000	0	3600		002DBF96	SURV_Food_Effect_SPECIAL_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944DA	FeverBlossomHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944DA	FeverBlossomHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944DA	FeverBlossomHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944DA	FeverBlossomHerbTastyTea	4	3	002DBFC8	FortifyActionPointRegenFood	+AP Regen Food	2	5.000000	0	3600		002DBFA6	SURV_Food_Effect_APRegen_Mag_3_High		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944DB	GourdFlowerHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944DB	GourdFlowerHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944DB	GourdFlowerHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944DB	GourdFlowerHerbTastyTea	4	3	0015072D	FortifyEnduranceFood	Fortify Endurance Food	2	2.000000	0	3600		002DBF96	SURV_Food_Effect_SPECIAL_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944DD	MelonBloomHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944DD	MelonBloomHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944DD	MelonBloomHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944DD	MelonBloomHerbTastyTea	4	3	00150732	FortifyActionPointsFood	Fortify Action Points Food	2	20.000000	0	3600		002DBFA2	SURV_Food_Effect_APMax_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944DE	MelonFlowerHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944DE	MelonFlowerHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944DE	MelonFlowerHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944DE	MelonFlowerHerbTastyTea	4	3	0015072F	FortifyAgilityFood	Fortify Agility Food	2	2.000000	0	3600		002DBF96	SURV_Food_Effect_SPECIAL_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944E0	StranglerBloomHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
002944E0	StranglerBloomHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944E0	StranglerBloomHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944E0	StranglerBloomHerbTastyTea	4	3	00150737	FortifyResistRadsFood	Radiation Resistance Food	2	20.000000	0	3600		002DBFAB	SURV_Food_Effect_FortifyResistRads_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944E3	StranglerPodHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	5.000000	0	0		002DBF8D	SURV_Food_RadiationDamage_Mag_2_Medium											0
002944E3	StranglerPodHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944E3	StranglerPodHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944E3	StranglerPodHerbTastyTea	4	3	00150737	FortifyResistRadsFood	Radiation Resistance Food	2	20.000000	0	3600		002DBFAB	SURV_Food_Effect_FortifyResistRads_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
002944E4	TatoFlowerHerbTastyTea	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
002944E4	TatoFlowerHerbTastyTea	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
002944E4	TatoFlowerHerbTastyTea	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		003E98F0	SURV_Food_Heal_Mag_WaterPurified		003E98EE	SURV_Food_Heal_Dur_Water								0
002944E4	TatoFlowerHerbTastyTea	4	3	002DBFC5	FortifyIntelligenceFood	Fortify Intelligence Food	2	2.000000	0	3600		002DBF96	SURV_Food_Effect_SPECIAL_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
