WEAP_FormID	WEAP_EDID	WEAP_FULL	OBTE_Count	CombinationIndex	OBTF_EditorOnly	Combination_FULL	OBTS_IncludeCount	OBTS_PropertyCount	OBTS_LevelMin	OBTS_LevelMax	OBTS_Default	IncludeIndex	Include_Mod	Include_AttachPointIndex	Include_Optional	Include_DontUseAll
000CE97D	44	.44	14	12		Medical Malpractice	10	0	0	0	False	7	RA_mod_Legendary_Weapon4_ThrillSeeker "Thrill-Seeker's" [OMOD:00863AA2]	0	False	True
000CE97D	44	.44	14	12		Medical Malpractice	10	0	0	0	False	8	ATX_mod_44_Weapon_Custom_Lawbringer "Lawbringer" [OMOD:0090AB94]	0	False	True
000CE97D	44	.44	14	12		Medical Malpractice	10	0	0	0	False	9	ATX_mod_44_Weapon_Paint_Lawbringer "Lawbringer" [OMOD:008599F7]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	0	mod_44_Receiver_FastTrigger "Hair Trigger Receiver" [OMOD:002E5B30]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	1	mod_44_Grip_Recoil-SecondaryDMG "Forceful Grip" [OMOD:002E5B51]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	2	mod_44_SCOPE_reflex_Base "Reflex Sight (Circle)" [OMOD:001A05E8]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	3	mod_44_Barrel_Long_Recoil "Stabilized Long Barrel" [OMOD:002E5B44]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	4	mod_Legendary_Weapon1_Medic "Medic's" [OMOD:0075EAC6]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	5	modcol_Legendary_Crafting_Weapon2 "Random Legendary Mod" [OMOD:007904EB]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	6	modcol_Legendary_Crafting_Weapon3 "Random Legendary Mod" [OMOD:007904EC]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	7	mod_Custom_MedicalMalpractice "Medical Malpractice" [OMOD:008DC2D7]	0	False	True
000CE97D	44	.44	14	13			9	0	0	0	False	8	mod_44_Weapon_Paint_MedicalMalpractice "Medical Malpractice Paint" [OMOD:008DC2D8]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	0		Standard	5	0	0	0	True	0	mod_GaussRifle_barrel_long_Base "Standard Barrel" [OMOD:00133A7C]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	0		Standard	5	0	0	0	True	1	mod_GaussRifle_Magazine_Base "Standard Capacitors" [OMOD:00313919]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	0		Standard	5	0	0	0	True	2	mod_GaussRifle_grip_Base "Standard Stock" [OMOD:00313924]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	0		Standard	5	0	0	0	True	3	mod_GaussRifle_SCOPE_ironsights_Base "Standard Sights" [OMOD:00313978]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	0		Standard	5	0	0	0	True	4	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	1		Standard	5	0	0	0	False	0	mod_GaussRifle_barrel_long_Base "Standard Barrel" [OMOD:00133A7C]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	1		Standard	5	0	0	0	False	1	mod_GaussRifle_Magazine_Base "Standard Capacitors" [OMOD:00313919]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	1		Standard	5	0	0	0	False	2	mod_GaussRifle_grip_Base "Standard Stock" [OMOD:00313924]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	1		Standard	5	0	0	0	False	3	mod_HuntingRifle_SCOPE_IronSights_Base "Standard Sights" [OMOD:002DEDB6]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	1		Standard	5	0	0	0	False	4	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	2		Sniper	5	0	0	0	False	0	modcol_GaussRifle_Barrels [OMOD:001C34F8]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	2		Sniper	5	0	0	0	False	1	modcol_GaussRifle_Magazines [OMOD:001C34FA]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	2		Sniper	5	0	0	0	False	2	modcol_GaussRifle_Grips [OMOD:001C34F9]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	2		Sniper	5	0	0	0	False	3	modcol_GaussRifle_Scopes_Any [OMOD:001C34FC]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	2		Sniper	5	0	0	0	False	4	modcol_GaussRifle_Muzzles [OMOD:001C34FB]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	3		Standard	5	0	0	0	False	0	mod_GaussRifle_barrel_long_Base "Standard Barrel" [OMOD:00133A7C]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	3		Standard	5	0	0	0	False	1	mod_GaussRifle_grip_Base "Standard Stock" [OMOD:00313924]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	3		Standard	5	0	0	0	False	2	mod_GaussRifle_Magazine_Base "Standard Capacitors" [OMOD:00313919]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	3		Standard	5	0	0	0	False	3	mod_GaussRifle_SCOPE_longscope_Base "Long Scope" [OMOD:00313963]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	3		Standard	5	0	0	0	False	4	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	4		Simple	5	0	0	0	False	0	modcol_GaussRifle_Barrels [OMOD:001C34F8]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	4		Simple	5	0	0	0	False	1	modcol_GaussRifle_Magazines [OMOD:001C34FA]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	4		Simple	5	0	0	0	False	2	modcol_GaussRifle_Grips [OMOD:001C34F9]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	4		Simple	5	0	0	0	False	3	modcol_GaussRifle_Scopes_ScopesMustHave [OMOD:0023AC1D]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	4		Simple	5	0	0	0	False	4	modcol_GaussRifle_Muzzles [OMOD:001C34FB]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	5		Simple Epic	5	0	0	0	False	0	mod_GaussRifle_barrel_long_Base "Standard Barrel" [OMOD:00133A7C]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	5		Simple Epic	5	0	0	0	False	1	mod_GaussRifle_Magazine_Base "Standard Capacitors" [OMOD:00313919]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	5		Simple Epic	5	0	0	0	False	2	mod_GaussRifle_grip_Base "Standard Stock" [OMOD:00313924]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	5		Simple Epic	5	0	0	0	False	3	mod_HuntingRifle_SCOPE_IronSights_Base "Standard Sights" [OMOD:002DEDB6]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	5		Simple Epic	5	0	0	0	False	4	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	7		Strike Breaker	5	0	0	0	False	0	modcol_GaussRifle_Barrels [OMOD:001C34F8]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	7		Strike Breaker	5	0	0	0	False	1	modcol_GaussRifle_Grips [OMOD:001C34F9]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	7		Strike Breaker	5	0	0	0	False	2	modcol_GaussRifle_Magazines [OMOD:001C34FA]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	7		Strike Breaker	5	0	0	0	False	3	modcol_GaussRifle_Muzzles [OMOD:001C34FB]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	7		Strike Breaker	5	0	0	0	False	4	modcol_GaussRifle_Scopes_Any [OMOD:001C34FC]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	0	mod_GaussRifle_Barrel_Shroud_HipAccuracy "True Shielded Barrel" [OMOD:00313907]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	1	mod_GaussRifle_grip_HipAccuracy "True Stock" [OMOD:0031392B]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	2	mod_GaussRifle_Magazine_Ammo-ArmorPen "Stinging Capacitors" [OMOD:00313922]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	3	mod_GaussRifle_SCOPE_MediumScope_NV_Base "Medium Night Vision Scope" [OMOD:00313973]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	4	mod_GaussRifle_muzzle_compensator_Base "Compensator" [OMOD:0031393A]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	5	RD01_Mod_Custom_StrikeBreaker_Appearance "Flatliner Paint" [OMOD:00793511]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	6	RD01_Mod_Custom_StrikeBreaker_CustomName "Flatliner Custom Name" [OMOD:00793512]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	7	modcol_Legendary_Crafting_Weapon1 "Random Legendary Mod" [OMOD:007904EA]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	8	modcol_Legendary_Crafting_Weapon2 "Random Legendary Mod" [OMOD:007904EB]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	9	modcol_Legendary_Crafting_Weapon3 "Random Legendary Mod" [OMOD:007904EC]	0	False	True
000D1EB0	GaussRifle	Gauss Rifle	9	8			11	1	0	0	False	10	mod_Legendary_Weapon4_Conductors "Conductor's" [OMOD:007ACB0B]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	0		Standard	3	0	0	0	True	0	mod_GammaGun_BarrelDish_Short "Standard Dish" [OMOD:0014F6E6]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	0		Standard	3	0	0	0	True	1	mod_Gammagun_Grip_Standard "Standard Grip" [OMOD:001889D3]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	0		Standard	3	0	0	0	True	2	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	1		Standard Epic - Dish Long	3	0	0	0	False	0	mod_GammaGun_BarrelDish_Short "Standard Dish" [OMOD:0014F6E6]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	1		Standard Epic - Dish Long	3	0	0	0	False	1	mod_Gammagun_Grip_Standard "Standard Grip" [OMOD:001889D3]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	1		Standard Epic - Dish Long	3	0	0	0	False	2	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	2		Standard Epic - Grip Better	1	0	0	0	False	0	mod_GammaGun_BarrelDish_Long "Deep Dish" [OMOD:0014F6E7]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	3		Simple	1	0	0	0	False	0	mod_Gammagun_Grip_Better2 "Sharpshooter's Grip" [OMOD:0014F6E8]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	4		Simple Epic	3	0	0	0	False	0	mod_GammaGun_BarrelDish_Short "Standard Dish" [OMOD:0014F6E6]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	4		Simple Epic	3	0	0	0	False	1	mod_Gammagun_Grip_Standard "Standard Grip" [OMOD:001889D3]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	4		Simple Epic	3	0	0	0	False	2	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	6		Xerxo's Gamma Ray Gun	3	0	0	0	False	0	modcol_GammaGun_Barrels [OMOD:0036FB47]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	6		Xerxo's Gamma Ray Gun	3	0	0	0	False	1	modcol_GammaGun_Grips [OMOD:0036FB48]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	6		Xerxo's Gamma Ray Gun	3	0	0	0	False	2	modcol_GammaGun_Muzzles [OMOD:0036FB49]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	7			7	0	0	0	False	0	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	7			7	0	0	0	False	1	mod_GammaGun_BarrelDish_Long "Deep Dish" [OMOD:0014F6E7]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	7			7	0	0	0	False	2	mod_Gammagun_Grip_Better2 "Sharpshooter's Grip" [OMOD:0014F6E8]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	7			7	0	0	0	False	3	mod_Legendary_Weapon1_AntiArmor "Anti-armor" [OMOD:005281B4]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	7			7	0	0	0	False	4	mod_Legendary_Weapon2_APViaKill "Inertial" [OMOD:00606B72]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	7			7	0	0	0	False	5	mod_Legendary_Weapon3_VATSCostAP "V.A.T.S. Optimized" [OMOD:00524154]	0	False	True
000DDB7C	GammaGun	Gamma Gun	8	7			7	0	0	0	False	6	mod_Custom_Xerxos "Xerxos" [OMOD:008F173D]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	0		Default	7	0	0	0	False	0	mod_CombatRifle_receiver_Base "Standard Receiver" [OMOD:00242F30]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	0		Default	7	0	0	0	False	1	mod_CombatRifle_grip_Base "Standard Short Stock" [OMOD:00242F32]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	0		Default	7	0	0	0	False	2	mod_CombatRifle_barrel_short_Base "Standard Short Barrel" [OMOD:00242F34]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	0		Default	7	0	0	0	False	3	mod_CombatRifle_magazine_Base "Standard Magazine" [OMOD:00242F36]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	0		Default	7	0	0	0	False	4	mod_CombatRifle_SCOPE_Ironsights_Base "Standard Sights" [OMOD:00242F37]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	0		Default	7	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	0		Default	7	0	0	0	False	6	mod_Shared_Weapon_Appearance_None "Default Appearance" [OMOD:0037D0C1]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	1		Simple Rifle	6	0	0	0	False	0	mod_CombatRifle_receiver_Base "Standard Receiver" [OMOD:00242F30]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	1		Simple Rifle	6	0	0	0	False	1	mod_CombatRifle_grip_Base "Standard Short Stock" [OMOD:00242F32]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	1		Simple Rifle	6	0	0	0	False	2	mod_CombatRifle_barrel_short_Base "Standard Short Barrel" [OMOD:00242F34]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	1		Simple Rifle	6	0	0	0	False	3	mod_CombatRifle_magazine_Base "Standard Magazine" [OMOD:00242F36]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	1		Simple Rifle	6	0	0	0	False	4	mod_CombatRifle_SCOPE_Ironsights_Base "Standard Sights" [OMOD:00242F37]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	1		Simple Rifle	6	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	2		Random	6	0	0	0	False	0	modcol_CombatRifle_Receivers_Any [OMOD:001790EC]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	2		Random	6	0	0	0	False	1	modcol_CombatRifle_Grips [OMOD:001790E4]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	2		Random	6	0	0	0	False	2	modcol_CombatRifle_Barrels_Any [OMOD:001790E1]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	2		Random	6	0	0	0	False	3	modcol_CombatRifle_Magazines_Any [OMOD:001790E5]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	2		Random	6	0	0	0	False	4	modcol_CombatRifle_Scopes_Any [OMOD:001790EF]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	2		Random	6	0	0	0	False	5	modcol_CombatRifle_Muzzles_Any [OMOD:001790E9]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	3		Short Rifle (Semi-Auto)	6	0	0	0	False	0	mod_CombatRifle_receiver_Base "Standard Receiver" [OMOD:00242F30]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	3		Short Rifle (Semi-Auto)	6	0	0	0	False	1	mod_CombatRifle_grip_Base "Standard Short Stock" [OMOD:00242F32]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	3		Short Rifle (Semi-Auto)	6	0	0	0	False	2	mod_CombatRifle_barrel_short_Base "Standard Short Barrel" [OMOD:00242F34]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	3		Short Rifle (Semi-Auto)	6	0	0	0	False	3	mod_CombatRifle_magazine_Base "Standard Magazine" [OMOD:00242F36]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	3		Short Rifle (Semi-Auto)	6	0	0	0	False	4	mod_CombatRifle_SCOPE_Ironsights_Base "Standard Sights" [OMOD:00242F37]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	3		Short Rifle (Semi-Auto)	6	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	4		Rifle (Semi-Auto)	6	0	0	0	False	0	mod_CombatRifle_receiver_Base "Standard Receiver" [OMOD:00242F30]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	4		Rifle (Semi-Auto)	6	0	0	0	False	1	mod_CombatRifle_grip_Base "Standard Short Stock" [OMOD:00242F32]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	4		Rifle (Semi-Auto)	6	0	0	0	False	2	mod_CombatRifle_barrel_long_Base "Standard Long Barrel" [OMOD:00242F35]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	4		Rifle (Semi-Auto)	6	0	0	0	False	3	mod_CombatRifle_magazine_Base "Standard Magazine" [OMOD:00242F36]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	4		Rifle (Semi-Auto)	6	0	0	0	False	4	mod_CombatRifle_SCOPE_Ironsights_Base "Standard Sights" [OMOD:00242F37]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	4		Rifle (Semi-Auto)	6	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	5		Rifle (Auto)	6	0	0	0	False	0	mod_CombatRifle_Receiver_Automatic "Automatic Receiver" [OMOD:0024300A]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	5		Rifle (Auto)	6	0	0	0	False	1	mod_CombatRifle_Grip_HipAccuracy "True Stock" [OMOD:002430BA]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	5		Rifle (Auto)	6	0	0	0	False	2	mod_CombatRifle_barrel_long_Base "Standard Long Barrel" [OMOD:00242F35]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	5		Rifle (Auto)	6	0	0	0	False	3	mod_CombatRifle_magazine_Base "Standard Magazine" [OMOD:00242F36]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	5		Rifle (Auto)	6	0	0	0	False	4	mod_CombatRifle_SCOPE_Ironsights_Base "Standard Sights" [OMOD:00242F37]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	5		Rifle (Auto)	6	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	6		Sniper Rifle (Semi-Auto)	6	0	0	0	False	0	mod_CombatRifle_Receiver_Damage "Hardened Receiver" [OMOD:00242FD1]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	6		Sniper Rifle (Semi-Auto)	6	0	0	0	False	1	mod_CombatRifle_Grip_Recoil-SecondaryDMG "Forceful Stock" [OMOD:002430BF]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	6		Sniper Rifle (Semi-Auto)	6	0	0	0	False	2	mod_CombatRifle_barrel_long_Base "Standard Long Barrel" [OMOD:00242F35]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	6		Sniper Rifle (Semi-Auto)	6	0	0	0	False	3	mod_CombatRifle_magazine_Base "Standard Magazine" [OMOD:00242F36]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	6		Sniper Rifle (Semi-Auto)	6	0	0	0	False	4	mod_CombatRifle_SCOPE_MediumScope_Base "Medium Scope" [OMOD:00242F9B]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	6		Sniper Rifle (Semi-Auto)	6	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	7		Short Rifle (Semi-Auto) Epic	6	0	0	0	False	0	modcol_CombatRifle_Receivers_SemiAuto [OMOD:001790EE]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	7		Short Rifle (Semi-Auto) Epic	6	0	0	0	False	1	modcol_CombatRifle_Grips [OMOD:001790E4]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	7		Short Rifle (Semi-Auto) Epic	6	0	0	0	False	2	modcol_CombatRifle_Barrels_Short [OMOD:001790E3]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	7		Short Rifle (Semi-Auto) Epic	6	0	0	0	False	3	modcol_CombatRifle_Magazines_Small [OMOD:001790E7]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	7		Short Rifle (Semi-Auto) Epic	6	0	0	0	False	4	modcol_CombatRifle_Scopes_Sights "***INCLUDE a Standard Sight***" [OMOD:001790F2]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	7		Short Rifle (Semi-Auto) Epic	6	0	0	0	False	5	modcol_CombatRifle_Muzzles_Bayonets "***INCLUDE a NULL Muzzle***" [OMOD:001790EA]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	8		Rifle (Semi-Auto) Epic	6	0	0	0	False	0	modcol_CombatRifle_Receivers_SemiAuto [OMOD:001790EE]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	8		Rifle (Semi-Auto) Epic	6	0	0	0	False	1	modcol_CombatRifle_Grips [OMOD:001790E4]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	8		Rifle (Semi-Auto) Epic	6	0	0	0	False	2	modcol_CombatRifle_Barrels_Long [OMOD:001790E2]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	8		Rifle (Semi-Auto) Epic	6	0	0	0	False	3	modcol_CombatRifle_Magazines_Any [OMOD:001790E5]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	8		Rifle (Semi-Auto) Epic	6	0	0	0	False	4	modcol_CombatRifle_Scopes_Any [OMOD:001790EF]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	8		Rifle (Semi-Auto) Epic	6	0	0	0	False	5	modcol_CombatRifle_Muzzles_Bayonets "***INCLUDE a NULL Muzzle***" [OMOD:001790EA]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	9		Rifle (Auto) Epic	6	0	0	0	False	0	modcol_CombatRifle_Receivers_Auto [OMOD:001790ED]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	9		Rifle (Auto) Epic	6	0	0	0	False	1	modcol_CombatRifle_Grips [OMOD:001790E4]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	9		Rifle (Auto) Epic	6	0	0	0	False	2	modcol_CombatRifle_Barrels_Long [OMOD:001790E2]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	9		Rifle (Auto) Epic	6	0	0	0	False	3	modcol_CombatRifle_Magazines_Large [OMOD:001790E6]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	9		Rifle (Auto) Epic	6	0	0	0	False	4	modcol_CombatRifle_Scopes_Sights "***INCLUDE a Standard Sight***" [OMOD:001790F2]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	9		Rifle (Auto) Epic	6	0	0	0	False	5	modcol_CombatRifle_Muzzles_Any [OMOD:001790E9]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	10		Sniper Rifle (Semi-Auto) Epic	6	0	0	0	False	0	modcol_CombatRifle_Receivers_SemiAuto [OMOD:001790EE]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	10		Sniper Rifle (Semi-Auto) Epic	6	0	0	0	False	1	modcol_CombatRifle_Grips [OMOD:001790E4]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	10		Sniper Rifle (Semi-Auto) Epic	6	0	0	0	False	2	modcol_CombatRifle_Barrels_Long [OMOD:001790E2]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	10		Sniper Rifle (Semi-Auto) Epic	6	0	0	0	False	3	modcol_CombatRifle_Magazines_Small [OMOD:001790E7]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	10		Sniper Rifle (Semi-Auto) Epic	6	0	0	0	False	4	modcol_CombatRifle_Scopes_Scopes_AlwaysHave "***Do NOT include a Standard Sight***" [OMOD:001790F1]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	10		Sniper Rifle (Semi-Auto) Epic	6	0	0	0	False	5	modcol_CombatRifle_Muzzles_NonBayonets "***INCLUDE a NULL Muzzle***" [OMOD:001790EB]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	11			5	0	0	0	False	0	mod_CombatRifle_SCOPE_Reflex_Circle_Base "Reflex Sight (Circle)" [OMOD:00242F95]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	11			5	0	0	0	False	1	mod_CombatRifle_Receiver_Auto-AmmoConv "Automatic .38 Receiver" [OMOD:00243082]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	11			5	0	0	0	False	2	mod_CombatRifle_Grip_Recoil-SecondaryDMG "Forceful Stock" [OMOD:002430BF]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	11			5	0	0	0	False	3	mod_CombatRifle_Barrel_Short_Recoil-HipAccuracy "Aligned Short Barrel" [OMOD:0024313B]	0	False	True
000DF42E	CombatRifle	Combat Rifle	12	11			5	0	0	0	False	4	mod_CombatRifle_Magazine_Reload "Quick Magazine" [OMOD:00243141]	0	False	True
000E5881	Flamer	Flamer	8	0		Default	5	0	0	0	True	0	mod_Flamer_Receiver_TankStandard "Standard Tank" [OMOD:00147AFF]	0	False	True
000E5881	Flamer	Flamer	8	0		Default	5	0	0	0	True	1	mod_Flamer_BarrelHose_Short "Standard Barrel" [OMOD:00147AF9]	0	False	True
000E5881	Flamer	Flamer	8	0		Default	5	0	0	0	True	2	mod_Flamer_MagTank_Standard "Standard Propellant Tank" [OMOD:00147AFB]	0	False	True
000E5881	Flamer	Flamer	8	0		Default	5	0	0	0	True	3	mod_Flamer_HoseMuzzle_Standard "Standard Nozzle" [OMOD:00147AFD]	0	False	True
000E5881	Flamer	Flamer	8	0		Default	5	0	0	0	True	4	mod_Shared_Weapon_Appearance_None "Default Appearance" [OMOD:0037D0C1]	0	False	True
000E5881	Flamer	Flamer	8	1		Standard	5	0	0	0	False	0	mod_Flamer_Receiver_TankStandard "Standard Tank" [OMOD:00147AFF]	0	False	True
